"Rune ID","Name","Tier","Stars","Activity","Effect Type","Bonus Value (%)","Description"
"T4_RUNE_FISH_SPEED_1STAR","T4 Fishing Rune of Auto-Cooking (1 Star)",4,1,"Fishing","Auto-Cooking",8,"Chance to automatically cook raw fish while fishing by 8%"
"T4_RUNE_FISH_SPEED_2STAR","T4 Fishing Rune of Auto-Cooking (2 Star)",4,2,"Fishing","Auto-Cooking",9,"Chance to automatically cook raw fish while fishing by 9%"
"T4_RUNE_FISH_SPEED_3STAR","T4 Fishing Rune of Auto-Cooking (3 Star)",4,3,"Fishing","Auto-Cooking",10,"Chance to automatically cook raw fish while fishing by 10%"
"T5_RUNE_FISH_SPEED_1STAR","T5 Fishing Rune of Auto-Cooking (1 Star)",5,1,"Fishing","Auto-Cooking",10,"Chance to automatically cook raw fish while fishing by 10%"
"T5_RUNE_FISH_SPEED_2STAR","T5 Fishing Rune of Auto-Cooking (2 Star)",5,2,"Fishing","Auto-Cooking",11,"Chance to automatically cook raw fish while fishing by 11%"
"T5_RUNE_FISH_SPEED_3STAR","T5 Fishing Rune of Auto-Cooking (3 Star)",5,3,"Fishing","Auto-Cooking",12,"Chance to automatically cook raw fish while fishing by 12%"
"T6_RUNE_FISH_SPEED_1STAR","T6 Fishing Rune of Auto-Cooking (1 Star)",6,1,"Fishing","Auto-Cooking",13,"Chance to automatically cook raw fish while fishing by 13%"
"T6_RUNE_FISH_SPEED_2STAR","T6 Fishing Rune of Auto-Cooking (2 Star)",6,2,"Fishing","Auto-Cooking",14,"Chance to automatically cook raw fish while fishing by 14%"
"T6_RUNE_FISH_SPEED_3STAR","T6 Fishing Rune of Auto-Cooking (3 Star)",6,3,"Fishing","Auto-Cooking",15,"Chance to automatically cook raw fish while fishing by 15%"
"T7_RUNE_FISH_SPEED_1STAR","T7 Fishing Rune of Auto-Cooking (1 Star)",7,1,"Fishing","Auto-Cooking",15,"Chance to automatically cook raw fish while fishing by 15%"
"T7_RUNE_FISH_SPEED_2STAR","T7 Fishing Rune of Auto-Cooking (2 Star)",7,2,"Fishing","Auto-Cooking",16,"Chance to automatically cook raw fish while fishing by 16%"
"T7_RUNE_FISH_SPEED_3STAR","T7 Fishing Rune of Auto-Cooking (3 Star)",7,3,"Fishing","Auto-Cooking",17,"Chance to automatically cook raw fish while fishing by 17%"
"T8_RUNE_FISH_SPEED_1STAR","T8 Fishing Rune of Auto-Cooking (1 Star)",8,1,"Fishing","Auto-Cooking",18,"Chance to automatically cook raw fish while fishing by 18%"
"T8_RUNE_FISH_SPEED_2STAR","T8 Fishing Rune of Auto-Cooking (2 Star)",8,2,"Fishing","Auto-Cooking",19,"Chance to automatically cook raw fish while fishing by 19%"
"T8_RUNE_FISH_SPEED_3STAR","T8 Fishing Rune of Auto-Cooking (3 Star)",8,3,"Fishing","Auto-Cooking",20,"Chance to automatically cook raw fish while fishing by 20%"
"T9_RUNE_FISH_SPEED_1STAR","T9 Fishing Rune of Auto-Cooking (1 Star)",9,1,"Fishing","Auto-Cooking",20,"Chance to automatically cook raw fish while fishing by 20%"
"T9_RUNE_FISH_SPEED_2STAR","T9 Fishing Rune of Auto-Cooking (2 Star)",9,2,"Fishing","Auto-Cooking",21,"Chance to automatically cook raw fish while fishing by 21%"
"T9_RUNE_FISH_SPEED_3STAR","T9 Fishing Rune of Auto-Cooking (3 Star)",9,3,"Fishing","Auto-Cooking",22,"Chance to automatically cook raw fish while fishing by 22%"
"T10_RUNE_FISH_SPEED_1STAR","T10 Fishing Rune of Auto-Cooking (1 Star)",10,1,"Fishing","Auto-Cooking",23,"Chance to automatically cook raw fish while fishing by 23%"
"T10_RUNE_FISH_SPEED_2STAR","T10 Fishing Rune of Auto-Cooking (2 Star)",10,2,"Fishing","Auto-Cooking",24,"Chance to automatically cook raw fish while fishing by 24%"
"T10_RUNE_FISH_SPEED_3STAR","T10 Fishing Rune of Auto-Cooking (3 Star)",10,3,"Fishing","Auto-Cooking",25,"Chance to automatically cook raw fish while fishing by 25%"
"T1_RUNE_METAL_XP_1STAR","T1 Metal Rune of XP (1 Star)",1,1,"Metal","XP",1,"Increases Metal XP by 1%"
"T1_RUNE_METAL_XP_2STAR","T1 Metal Rune of XP (2 Star)",1,2,"Metal","XP",3,"Increases Metal XP by 3%"
"T1_RUNE_METAL_XP_3STAR","T1 Metal Rune of XP (3 Star)",1,3,"Metal","XP",5,"Increases Metal XP by 5%"
"T2_RUNE_METAL_XP_1STAR","T2 Metal Rune of XP (1 Star)",2,1,"Metal","XP",6,"Increases Metal XP by 6%"
"T2_RUNE_METAL_XP_2STAR","T2 Metal Rune of XP (2 Star)",2,2,"Metal","XP",8,"Increases Metal XP by 8%"
"T2_RUNE_METAL_XP_3STAR","T2 Metal Rune of XP (3 Star)",2,3,"Metal","XP",10,"Increases Metal XP by 10%"
"T3_RUNE_METAL_XP_1STAR","T3 Metal Rune of XP (1 Star)",3,1,"Metal","XP",11,"Increases Metal XP by 11%"
"T3_RUNE_METAL_XP_2STAR","T3 Metal Rune of XP (2 Star)",3,2,"Metal","XP",13,"Increases Metal XP by 13%"
"T3_RUNE_METAL_XP_3STAR","T3 Metal Rune of XP (3 Star)",3,3,"Metal","XP",15,"Increases Metal XP by 15%"
"T4_RUNE_METAL_XP_1STAR","T4 Metal Rune of XP (1 Star)",4,1,"Metal","XP",16,"Increases Metal XP by 16%"
"T4_RUNE_METAL_XP_2STAR","T4 Metal Rune of XP (2 Star)",4,2,"Metal","XP",18,"Increases Metal XP by 18%"
"T4_RUNE_METAL_XP_3STAR","T4 Metal Rune of XP (3 Star)",4,3,"Metal","XP",20,"Increases Metal XP by 20%"
"T5_RUNE_METAL_XP_1STAR","T5 Metal Rune of XP (1 Star)",5,1,"Metal","XP",21,"Increases Metal XP by 21%"
"T5_RUNE_METAL_XP_2STAR","T5 Metal Rune of XP (2 Star)",5,2,"Metal","XP",23,"Increases Metal XP by 23%"
"T5_RUNE_METAL_XP_3STAR","T5 Metal Rune of XP (3 Star)",5,3,"Metal","XP",25,"Increases Metal XP by 25%"
"T6_RUNE_METAL_XP_1STAR","T6 Metal Rune of XP (1 Star)",6,1,"Metal","XP",26,"Increases Metal XP by 26%"
"T6_RUNE_METAL_XP_2STAR","T6 Metal Rune of XP (2 Star)",6,2,"Metal","XP",28,"Increases Metal XP by 28%"
"T6_RUNE_METAL_XP_3STAR","T6 Metal Rune of XP (3 Star)",6,3,"Metal","XP",30,"Increases Metal XP by 30%"
"T7_RUNE_METAL_XP_1STAR","T7 Metal Rune of XP (1 Star)",7,1,"Metal","XP",31,"Increases Metal XP by 31%"
"T7_RUNE_METAL_XP_2STAR","T7 Metal Rune of XP (2 Star)",7,2,"Metal","XP",33,"Increases Metal XP by 33%"
"T7_RUNE_METAL_XP_3STAR","T7 Metal Rune of XP (3 Star)",7,3,"Metal","XP",35,"Increases Metal XP by 35%"
"T8_RUNE_METAL_XP_1STAR","T8 Metal Rune of XP (1 Star)",8,1,"Metal","XP",36,"Increases Metal XP by 36%"
"T8_RUNE_METAL_XP_2STAR","T8 Metal Rune of XP (2 Star)",8,2,"Metal","XP",38,"Increases Metal XP by 38%"
"T8_RUNE_METAL_XP_3STAR","T8 Metal Rune of XP (3 Star)",8,3,"Metal","XP",40,"Increases Metal XP by 40%"
"T9_RUNE_METAL_XP_1STAR","T9 Metal Rune of XP (1 Star)",9,1,"Metal","XP",41,"Increases Metal XP by 41%"
"T9_RUNE_METAL_XP_2STAR","T9 Metal Rune of XP (2 Star)",9,2,"Metal","XP",43,"Increases Metal XP by 43%"
"T9_RUNE_METAL_XP_3STAR","T9 Metal Rune of XP (3 Star)",9,3,"Metal","XP",45,"Increases Metal XP by 45%"
"T10_RUNE_METAL_XP_1STAR","T10 Metal Rune of XP (1 Star)",10,1,"Metal","XP",46,"Increases Metal XP by 46%"
"T10_RUNE_METAL_XP_2STAR","T10 Metal Rune of XP (2 Star)",10,2,"Metal","XP",48,"Increases Metal XP by 48%"
"T10_RUNE_METAL_XP_3STAR","T10 Metal Rune of XP (3 Star)",10,3,"Metal","XP",50,"Increases Metal XP by 50%"
"T1_RUNE_METAL_COPY_1STAR","T1 Metal Rune of Duplication (1 Star)",1,1,"Metal","Duplication",1,"Increases Metal Duplication by 1%"
"T1_RUNE_METAL_COPY_2STAR","T1 Metal Rune of Duplication (2 Star)",1,2,"Metal","Duplication",3,"Increases Metal Duplication by 3%"
"T1_RUNE_METAL_COPY_3STAR","T1 Metal Rune of Duplication (3 Star)",1,3,"Metal","Duplication",5,"Increases Metal Duplication by 5%"
"T2_RUNE_METAL_COPY_1STAR","T2 Metal Rune of Duplication (1 Star)",2,1,"Metal","Duplication",6,"Increases Metal Duplication by 6%"
"T2_RUNE_METAL_COPY_2STAR","T2 Metal Rune of Duplication (2 Star)",2,2,"Metal","Duplication",8,"Increases Metal Duplication by 8%"
"T2_RUNE_METAL_COPY_3STAR","T2 Metal Rune of Duplication (3 Star)",2,3,"Metal","Duplication",10,"Increases Metal Duplication by 10%"
"T3_RUNE_METAL_COPY_1STAR","T3 Metal Rune of Duplication (1 Star)",3,1,"Metal","Duplication",11,"Increases Metal Duplication by 11%"
"T3_RUNE_METAL_COPY_2STAR","T3 Metal Rune of Duplication (2 Star)",3,2,"Metal","Duplication",13,"Increases Metal Duplication by 13%"
"T3_RUNE_METAL_COPY_3STAR","T3 Metal Rune of Duplication (3 Star)",3,3,"Metal","Duplication",15,"Increases Metal Duplication by 15%"
"T4_RUNE_METAL_COPY_1STAR","T4 Metal Rune of Duplication (1 Star)",4,1,"Metal","Duplication",16,"Increases Metal Duplication by 16%"
"T4_RUNE_METAL_COPY_2STAR","T4 Metal Rune of Duplication (2 Star)",4,2,"Metal","Duplication",18,"Increases Metal Duplication by 18%"
"T4_RUNE_METAL_COPY_3STAR","T4 Metal Rune of Duplication (3 Star)",4,3,"Metal","Duplication",20,"Increases Metal Duplication by 20%"
"T5_RUNE_METAL_COPY_1STAR","T5 Metal Rune of Duplication (1 Star)",5,1,"Metal","Duplication",21,"Increases Metal Duplication by 21%"
"T5_RUNE_METAL_COPY_2STAR","T5 Metal Rune of Duplication (2 Star)",5,2,"Metal","Duplication",23,"Increases Metal Duplication by 23%"
"T5_RUNE_METAL_COPY_3STAR","T5 Metal Rune of Duplication (3 Star)",5,3,"Metal","Duplication",25,"Increases Metal Duplication by 25%"
"T6_RUNE_METAL_COPY_1STAR","T6 Metal Rune of Duplication (1 Star)",6,1,"Metal","Duplication",26,"Increases Metal Duplication by 26%"
"T6_RUNE_METAL_COPY_2STAR","T6 Metal Rune of Duplication (2 Star)",6,2,"Metal","Duplication",28,"Increases Metal Duplication by 28%"
"T6_RUNE_METAL_COPY_3STAR","T6 Metal Rune of Duplication (3 Star)",6,3,"Metal","Duplication",30,"Increases Metal Duplication by 30%"
"T7_RUNE_METAL_COPY_1STAR","T7 Metal Rune of Duplication (1 Star)",7,1,"Metal","Duplication",31,"Increases Metal Duplication by 31%"
"T7_RUNE_METAL_COPY_2STAR","T7 Metal Rune of Duplication (2 Star)",7,2,"Metal","Duplication",33,"Increases Metal Duplication by 33%"
"T7_RUNE_METAL_COPY_3STAR","T7 Metal Rune of Duplication (3 Star)",7,3,"Metal","Duplication",35,"Increases Metal Duplication by 35%"
"T8_RUNE_METAL_COPY_1STAR","T8 Metal Rune of Duplication (1 Star)",8,1,"Metal","Duplication",36,"Increases Metal Duplication by 36%"
"T8_RUNE_METAL_COPY_2STAR","T8 Metal Rune of Duplication (2 Star)",8,2,"Metal","Duplication",38,"Increases Metal Duplication by 38%"
"T8_RUNE_METAL_COPY_3STAR","T8 Metal Rune of Duplication (3 Star)",8,3,"Metal","Duplication",40,"Increases Metal Duplication by 40%"
"T9_RUNE_METAL_COPY_1STAR","T9 Metal Rune of Duplication (1 Star)",9,1,"Metal","Duplication",41,"Increases Metal Duplication by 41%"
"T9_RUNE_METAL_COPY_2STAR","T9 Metal Rune of Duplication (2 Star)",9,2,"Metal","Duplication",43,"Increases Metal Duplication by 43%"
"T9_RUNE_METAL_COPY_3STAR","T9 Metal Rune of Duplication (3 Star)",9,3,"Metal","Duplication",45,"Increases Metal Duplication by 45%"
"T10_RUNE_METAL_COPY_1STAR","T10 Metal Rune of Duplication (1 Star)",10,1,"Metal","Duplication",46,"Increases Metal Duplication by 46%"
"T10_RUNE_METAL_COPY_2STAR","T10 Metal Rune of Duplication (2 Star)",10,2,"Metal","Duplication",48,"Increases Metal Duplication by 48%"
"T10_RUNE_METAL_COPY_3STAR","T10 Metal Rune of Duplication (3 Star)",10,3,"Metal","Duplication",50,"Increases Metal Duplication by 50%"
"T1_RUNE_METAL_EFF_1STAR","T1 Metal Rune of Efficiency (1 Star)",1,1,"Metal","Efficiency",1,"Increases speed by 1%"
"T1_RUNE_METAL_EFF_2STAR","T1 Metal Rune of Efficiency (2 Star)",1,2,"Metal","Efficiency",3,"Increases speed by 3%"
"T1_RUNE_METAL_EFF_3STAR","T1 Metal Rune of Efficiency (3 Star)",1,3,"Metal","Efficiency",5,"Increases speed by 5%"
"T2_RUNE_METAL_EFF_1STAR","T2 Metal Rune of Efficiency (1 Star)",2,1,"Metal","Efficiency",6,"Increases speed by 6%"
"T2_RUNE_METAL_EFF_2STAR","T2 Metal Rune of Efficiency (2 Star)",2,2,"Metal","Efficiency",8,"Increases speed by 8%"
"T2_RUNE_METAL_EFF_3STAR","T2 Metal Rune of Efficiency (3 Star)",2,3,"Metal","Efficiency",10,"Increases speed by 10%"
"T3_RUNE_METAL_EFF_1STAR","T3 Metal Rune of Efficiency (1 Star)",3,1,"Metal","Efficiency",11,"Increases speed by 11%"
"T3_RUNE_METAL_EFF_2STAR","T3 Metal Rune of Efficiency (2 Star)",3,2,"Metal","Efficiency",13,"Increases speed by 13%"
"T3_RUNE_METAL_EFF_3STAR","T3 Metal Rune of Efficiency (3 Star)",3,3,"Metal","Efficiency",15,"Increases speed by 15%"
"T4_RUNE_METAL_EFF_1STAR","T4 Metal Rune of Efficiency (1 Star)",4,1,"Metal","Efficiency",16,"Increases speed by 16%"
"T4_RUNE_METAL_EFF_2STAR","T4 Metal Rune of Efficiency (2 Star)",4,2,"Metal","Efficiency",18,"Increases speed by 18%"
"T4_RUNE_METAL_EFF_3STAR","T4 Metal Rune of Efficiency (3 Star)",4,3,"Metal","Efficiency",20,"Increases speed by 20%"
"T5_RUNE_METAL_EFF_1STAR","T5 Metal Rune of Efficiency (1 Star)",5,1,"Metal","Efficiency",21,"Increases speed by 21%"
"T5_RUNE_METAL_EFF_2STAR","T5 Metal Rune of Efficiency (2 Star)",5,2,"Metal","Efficiency",23,"Increases speed by 23%"
"T5_RUNE_METAL_EFF_3STAR","T5 Metal Rune of Efficiency (3 Star)",5,3,"Metal","Efficiency",25,"Increases speed by 25%"
"T6_RUNE_METAL_EFF_1STAR","T6 Metal Rune of Efficiency (1 Star)",6,1,"Metal","Efficiency",26,"Increases speed by 26%"
"T6_RUNE_METAL_EFF_2STAR","T6 Metal Rune of Efficiency (2 Star)",6,2,"Metal","Efficiency",28,"Increases speed by 28%"
"T6_RUNE_METAL_EFF_3STAR","T6 Metal Rune of Efficiency (3 Star)",6,3,"Metal","Efficiency",30,"Increases speed by 30%"
"T7_RUNE_METAL_EFF_1STAR","T7 Metal Rune of Efficiency (1 Star)",7,1,"Metal","Efficiency",31,"Increases speed by 31%"
"T7_RUNE_METAL_EFF_2STAR","T7 Metal Rune of Efficiency (2 Star)",7,2,"Metal","Efficiency",33,"Increases speed by 33%"
"T7_RUNE_METAL_EFF_3STAR","T7 Metal Rune of Efficiency (3 Star)",7,3,"Metal","Efficiency",35,"Increases speed by 35%"
"T8_RUNE_METAL_EFF_1STAR","T8 Metal Rune of Efficiency (1 Star)",8,1,"Metal","Efficiency",36,"Increases speed by 36%"
"T8_RUNE_METAL_EFF_2STAR","T8 Metal Rune of Efficiency (2 Star)",8,2,"Metal","Efficiency",38,"Increases speed by 38%"
"T8_RUNE_METAL_EFF_3STAR","T8 Metal Rune of Efficiency (3 Star)",8,3,"Metal","Efficiency",40,"Increases speed by 40%"
"T9_RUNE_METAL_EFF_1STAR","T9 Metal Rune of Efficiency (1 Star)",9,1,"Metal","Efficiency",41,"Increases speed by 41%"
"T9_RUNE_METAL_EFF_2STAR","T9 Metal Rune of Efficiency (2 Star)",9,2,"Metal","Efficiency",43,"Increases speed by 43%"
"T9_RUNE_METAL_EFF_3STAR","T9 Metal Rune of Efficiency (3 Star)",9,3,"Metal","Efficiency",45,"Increases speed by 45%"
"T10_RUNE_METAL_EFF_1STAR","T10 Metal Rune of Efficiency (1 Star)",10,1,"Metal","Efficiency",46,"Increases speed by 46%"
"T10_RUNE_METAL_EFF_2STAR","T10 Metal Rune of Efficiency (2 Star)",10,2,"Metal","Efficiency",48,"Increases speed by 48%"
"T10_RUNE_METAL_EFF_3STAR","T10 Metal Rune of Efficiency (3 Star)",10,3,"Metal","Efficiency",50,"Increases speed by 50%"
"T1_RUNE_PLANK_XP_1STAR","T1 Plank Rune of XP (1 Star)",1,1,"Plank","XP",1,"Increases Plank XP by 1%"
"T1_RUNE_PLANK_XP_2STAR","T1 Plank Rune of XP (2 Star)",1,2,"Plank","XP",3,"Increases Plank XP by 3%"
"T1_RUNE_PLANK_XP_3STAR","T1 Plank Rune of XP (3 Star)",1,3,"Plank","XP",5,"Increases Plank XP by 5%"
"T2_RUNE_PLANK_XP_1STAR","T2 Plank Rune of XP (1 Star)",2,1,"Plank","XP",6,"Increases Plank XP by 6%"
"T2_RUNE_PLANK_XP_2STAR","T2 Plank Rune of XP (2 Star)",2,2,"Plank","XP",8,"Increases Plank XP by 8%"
"T2_RUNE_PLANK_XP_3STAR","T2 Plank Rune of XP (3 Star)",2,3,"Plank","XP",10,"Increases Plank XP by 10%"
"T3_RUNE_PLANK_XP_1STAR","T3 Plank Rune of XP (1 Star)",3,1,"Plank","XP",11,"Increases Plank XP by 11%"
"T3_RUNE_PLANK_XP_2STAR","T3 Plank Rune of XP (2 Star)",3,2,"Plank","XP",13,"Increases Plank XP by 13%"
"T3_RUNE_PLANK_XP_3STAR","T3 Plank Rune of XP (3 Star)",3,3,"Plank","XP",15,"Increases Plank XP by 15%"
"T4_RUNE_PLANK_XP_1STAR","T4 Plank Rune of XP (1 Star)",4,1,"Plank","XP",16,"Increases Plank XP by 16%"
"T4_RUNE_PLANK_XP_2STAR","T4 Plank Rune of XP (2 Star)",4,2,"Plank","XP",18,"Increases Plank XP by 18%"
"T4_RUNE_PLANK_XP_3STAR","T4 Plank Rune of XP (3 Star)",4,3,"Plank","XP",20,"Increases Plank XP by 20%"
"T5_RUNE_PLANK_XP_1STAR","T5 Plank Rune of XP (1 Star)",5,1,"Plank","XP",21,"Increases Plank XP by 21%"
"T5_RUNE_PLANK_XP_2STAR","T5 Plank Rune of XP (2 Star)",5,2,"Plank","XP",23,"Increases Plank XP by 23%"
"T5_RUNE_PLANK_XP_3STAR","T5 Plank Rune of XP (3 Star)",5,3,"Plank","XP",25,"Increases Plank XP by 25%"
"T6_RUNE_PLANK_XP_1STAR","T6 Plank Rune of XP (1 Star)",6,1,"Plank","XP",26,"Increases Plank XP by 26%"
"T6_RUNE_PLANK_XP_2STAR","T6 Plank Rune of XP (2 Star)",6,2,"Plank","XP",28,"Increases Plank XP by 28%"
"T6_RUNE_PLANK_XP_3STAR","T6 Plank Rune of XP (3 Star)",6,3,"Plank","XP",30,"Increases Plank XP by 30%"
"T7_RUNE_PLANK_XP_1STAR","T7 Plank Rune of XP (1 Star)",7,1,"Plank","XP",31,"Increases Plank XP by 31%"
"T7_RUNE_PLANK_XP_2STAR","T7 Plank Rune of XP (2 Star)",7,2,"Plank","XP",33,"Increases Plank XP by 33%"
"T7_RUNE_PLANK_XP_3STAR","T7 Plank Rune of XP (3 Star)",7,3,"Plank","XP",35,"Increases Plank XP by 35%"
"T8_RUNE_PLANK_XP_1STAR","T8 Plank Rune of XP (1 Star)",8,1,"Plank","XP",36,"Increases Plank XP by 36%"
"T8_RUNE_PLANK_XP_2STAR","T8 Plank Rune of XP (2 Star)",8,2,"Plank","XP",38,"Increases Plank XP by 38%"
"T8_RUNE_PLANK_XP_3STAR","T8 Plank Rune of XP (3 Star)",8,3,"Plank","XP",40,"Increases Plank XP by 40%"
"T9_RUNE_PLANK_XP_1STAR","T9 Plank Rune of XP (1 Star)",9,1,"Plank","XP",41,"Increases Plank XP by 41%"
"T9_RUNE_PLANK_XP_2STAR","T9 Plank Rune of XP (2 Star)",9,2,"Plank","XP",43,"Increases Plank XP by 43%"
"T9_RUNE_PLANK_XP_3STAR","T9 Plank Rune of XP (3 Star)",9,3,"Plank","XP",45,"Increases Plank XP by 45%"
"T10_RUNE_PLANK_XP_1STAR","T10 Plank Rune of XP (1 Star)",10,1,"Plank","XP",46,"Increases Plank XP by 46%"
"T10_RUNE_PLANK_XP_2STAR","T10 Plank Rune of XP (2 Star)",10,2,"Plank","XP",48,"Increases Plank XP by 48%"
"T10_RUNE_PLANK_XP_3STAR","T10 Plank Rune of XP (3 Star)",10,3,"Plank","XP",50,"Increases Plank XP by 50%"
"T1_RUNE_PLANK_COPY_1STAR","T1 Plank Rune of Duplication (1 Star)",1,1,"Plank","Duplication",1,"Increases Plank Duplication by 1%"
"T1_RUNE_PLANK_COPY_2STAR","T1 Plank Rune of Duplication (2 Star)",1,2,"Plank","Duplication",3,"Increases Plank Duplication by 3%"
"T1_RUNE_PLANK_COPY_3STAR","T1 Plank Rune of Duplication (3 Star)",1,3,"Plank","Duplication",5,"Increases Plank Duplication by 5%"
"T2_RUNE_PLANK_COPY_1STAR","T2 Plank Rune of Duplication (1 Star)",2,1,"Plank","Duplication",6,"Increases Plank Duplication by 6%"
"T2_RUNE_PLANK_COPY_2STAR","T2 Plank Rune of Duplication (2 Star)",2,2,"Plank","Duplication",8,"Increases Plank Duplication by 8%"
"T2_RUNE_PLANK_COPY_3STAR","T2 Plank Rune of Duplication (3 Star)",2,3,"Plank","Duplication",10,"Increases Plank Duplication by 10%"
"T3_RUNE_PLANK_COPY_1STAR","T3 Plank Rune of Duplication (1 Star)",3,1,"Plank","Duplication",11,"Increases Plank Duplication by 11%"
"T3_RUNE_PLANK_COPY_2STAR","T3 Plank Rune of Duplication (2 Star)",3,2,"Plank","Duplication",13,"Increases Plank Duplication by 13%"
"T3_RUNE_PLANK_COPY_3STAR","T3 Plank Rune of Duplication (3 Star)",3,3,"Plank","Duplication",15,"Increases Plank Duplication by 15%"
"T4_RUNE_PLANK_COPY_1STAR","T4 Plank Rune of Duplication (1 Star)",4,1,"Plank","Duplication",16,"Increases Plank Duplication by 16%"
"T4_RUNE_PLANK_COPY_2STAR","T4 Plank Rune of Duplication (2 Star)",4,2,"Plank","Duplication",18,"Increases Plank Duplication by 18%"
"T4_RUNE_PLANK_COPY_3STAR","T4 Plank Rune of Duplication (3 Star)",4,3,"Plank","Duplication",20,"Increases Plank Duplication by 20%"
"T5_RUNE_PLANK_COPY_1STAR","T5 Plank Rune of Duplication (1 Star)",5,1,"Plank","Duplication",21,"Increases Plank Duplication by 21%"
"T5_RUNE_PLANK_COPY_2STAR","T5 Plank Rune of Duplication (2 Star)",5,2,"Plank","Duplication",23,"Increases Plank Duplication by 23%"
"T5_RUNE_PLANK_COPY_3STAR","T5 Plank Rune of Duplication (3 Star)",5,3,"Plank","Duplication",25,"Increases Plank Duplication by 25%"
"T6_RUNE_PLANK_COPY_1STAR","T6 Plank Rune of Duplication (1 Star)",6,1,"Plank","Duplication",26,"Increases Plank Duplication by 26%"
"T6_RUNE_PLANK_COPY_2STAR","T6 Plank Rune of Duplication (2 Star)",6,2,"Plank","Duplication",28,"Increases Plank Duplication by 28%"
"T6_RUNE_PLANK_COPY_3STAR","T6 Plank Rune of Duplication (3 Star)",6,3,"Plank","Duplication",30,"Increases Plank Duplication by 30%"
"T7_RUNE_PLANK_COPY_1STAR","T7 Plank Rune of Duplication (1 Star)",7,1,"Plank","Duplication",31,"Increases Plank Duplication by 31%"
"T7_RUNE_PLANK_COPY_2STAR","T7 Plank Rune of Duplication (2 Star)",7,2,"Plank","Duplication",33,"Increases Plank Duplication by 33%"
"T7_RUNE_PLANK_COPY_3STAR","T7 Plank Rune of Duplication (3 Star)",7,3,"Plank","Duplication",35,"Increases Plank Duplication by 35%"
"T8_RUNE_PLANK_COPY_1STAR","T8 Plank Rune of Duplication (1 Star)",8,1,"Plank","Duplication",36,"Increases Plank Duplication by 36%"
"T8_RUNE_PLANK_COPY_2STAR","T8 Plank Rune of Duplication (2 Star)",8,2,"Plank","Duplication",38,"Increases Plank Duplication by 38%"
"T8_RUNE_PLANK_COPY_3STAR","T8 Plank Rune of Duplication (3 Star)",8,3,"Plank","Duplication",40,"Increases Plank Duplication by 40%"
"T9_RUNE_PLANK_COPY_1STAR","T9 Plank Rune of Duplication (1 Star)",9,1,"Plank","Duplication",41,"Increases Plank Duplication by 41%"
"T9_RUNE_PLANK_COPY_2STAR","T9 Plank Rune of Duplication (2 Star)",9,2,"Plank","Duplication",43,"Increases Plank Duplication by 43%"
"T9_RUNE_PLANK_COPY_3STAR","T9 Plank Rune of Duplication (3 Star)",9,3,"Plank","Duplication",45,"Increases Plank Duplication by 45%"
"T10_RUNE_PLANK_COPY_1STAR","T10 Plank Rune of Duplication (1 Star)",10,1,"Plank","Duplication",46,"Increases Plank Duplication by 46%"
"T10_RUNE_PLANK_COPY_2STAR","T10 Plank Rune of Duplication (2 Star)",10,2,"Plank","Duplication",48,"Increases Plank Duplication by 48%"
"T10_RUNE_PLANK_COPY_3STAR","T10 Plank Rune of Duplication (3 Star)",10,3,"Plank","Duplication",50,"Increases Plank Duplication by 50%"
"T1_RUNE_PLANK_EFF_1STAR","T1 Plank Rune of Efficiency (1 Star)",1,1,"Plank","Efficiency",1,"Increases speed by 1%"
"T1_RUNE_PLANK_EFF_2STAR","T1 Plank Rune of Efficiency (2 Star)",1,2,"Plank","Efficiency",3,"Increases speed by 3%"
"T1_RUNE_PLANK_EFF_3STAR","T1 Plank Rune of Efficiency (3 Star)",1,3,"Plank","Efficiency",5,"Increases speed by 5%"
"T2_RUNE_PLANK_EFF_1STAR","T2 Plank Rune of Efficiency (1 Star)",2,1,"Plank","Efficiency",6,"Increases speed by 6%"
