Type,Item Name,Item ID,Tier,Quick Sell Value
RUNE,T1 Metal Rune of Efficiency,T1_RUNE_METAL_EFF_1STAR,1,88
RUNE,T1 Metal Rune of Efficiency,T1_RUNE_METAL_EFF_2STAR,1,150
RUNE,T1 Metal Rune of Efficiency,T1_RUNE_METAL_EFF_3STAR,1,282
RUNE,T1 Metal Rune of XP,T1_RUNE_METAL_XP_1STAR,1,88
RUNE,T1 Metal Rune of XP,T1_RUNE_METAL_XP_2STAR,1,150
RUNE,T1 Metal Rune of XP,T1_RUNE_METAL_XP_3STAR,1,282
RUNE,T1 Mining Rune of Auto-Refine,T1_RUNE_ORE_AUTO_1STAR,1,88
RUNE,T1 Mining Rune of Auto-Refine,T1_RUNE_ORE_AUTO_2STAR,1,150
RUNE,T1 Mining Rune of Auto-Refine,T1_RUNE_ORE_AUTO_3STAR,1,282
RUNE,T1 Mining Rune of Duplication,T1_RUNE_ORE_DUPLIC_1STAR,1,88
RUNE,T1 Mining Rune of Duplication,T1_RUNE_ORE_DUPLIC_2STAR,1,150
RUNE,T1 Mining Rune of Duplication,T1_RUNE_ORE_DUPLIC_3STAR,1,282
RUNE,T1 Mining Rune of XP,T1_RUNE_ORE_XP_1STAR,1,88
RUNE,T1 Mining Rune of XP,T1_RUNE_ORE_XP_2STAR,1,150
RUNE,T1 Mining Rune of XP,T1_RUNE_ORE_XP_3STAR,1,282
RUNE,T1 Plank Rune of Duplication,T1_RUNE_PLANK_DUPLIC_1STAR,1,88
RUNE,T1 Plank Rune of Duplication,T1_RUNE_PLANK_DUPLIC_2STAR,1,150
RUNE,T1 Plank Rune of Duplication,T1_RUNE_PLANK_DUPLIC_3STAR,1,282
RUNE,T1 Plank Rune of Efficiency,T1_RUNE_PLANK_EFF_1STAR,1,88
RUNE,T1 Plank Rune of Efficiency,T1_RUNE_PLANK_EFF_2STAR,1,150
RUNE,T1 Plank Rune of Efficiency,T1_RUNE_PLANK_EFF_3STAR,1,282
RUNE,T1 Plank Rune of XP,T1_RUNE_PLANK_XP_1STAR,1,88
RUNE,T1 Plank Rune of XP,T1_RUNE_PLANK_XP_2STAR,1,150
RUNE,T1 Plank Rune of XP,T1_RUNE_PLANK_XP_3STAR,1,282
RUNE,T1 Skinning Rune of Auto-Refine,T1_RUNE_HIDE_AUTO_1STAR,1,88
RUNE,T1 Skinning Rune of Auto-Refine,T1_RUNE_HIDE_AUTO_2STAR,1,150
RUNE,T1 Skinning Rune of Auto-Refine,T1_RUNE_HIDE_AUTO_3STAR,1,282
RUNE,T1 Skinning Rune of Duplication,T1_RUNE_HIDE_DUPLIC_1STAR,1,88
RUNE,T1 Skinning Rune of Duplication,T1_RUNE_HIDE_DUPLIC_2STAR,1,150
RUNE,T1 Skinning Rune of Duplication,T1_RUNE_HIDE_DUPLIC_3STAR,1,282
RUNE,T1 Skinning Rune of XP,T1_RUNE_HIDE_XP_1STAR,1,88
RUNE,T1 Skinning Rune of XP,T1_RUNE_HIDE_XP_2STAR,1,150
RUNE,T1 Skinning Rune of XP,T1_RUNE_HIDE_XP_3STAR,1,282
RUNE,T1 Tools Rune of Duplication,T1_RUNE_TOOLS_DUPLIC_1STAR,1,88
RUNE,T1 Tools Rune of Duplication,T1_RUNE_TOOLS_DUPLIC_2STAR,1,150
RUNE,T1 Tools Rune of Duplication,T1_RUNE_TOOLS_DUPLIC_3STAR,1,282
RUNE,T1 Tools Rune of Efficiency,T1_RUNE_TOOLS_EFF_1STAR,1,88
RUNE,T1 Tools Rune of Efficiency,T1_RUNE_TOOLS_EFF_2STAR,1,150
RUNE,T1 Tools Rune of Efficiency,T1_RUNE_TOOLS_EFF_3STAR,1,282
RUNE,T1 Tools Rune of XP,T1_RUNE_TOOLS_XP_1STAR,1,88
RUNE,T1 Tools Rune of XP,T1_RUNE_TOOLS_XP_2STAR,1,150
RUNE,T1 Tools Rune of XP,T1_RUNE_TOOLS_XP_3STAR,1,282
RUNE,T1 Warrior Rune of Duplication,T1_RUNE_WARRIOR_DUPLIC_1STAR,1,88
RUNE,T1 Warrior Rune of Duplication,T1_RUNE_WARRIOR_DUPLIC_2STAR,1,150
RUNE,T1 Warrior Rune of Duplication,T1_RUNE_WARRIOR_DUPLIC_3STAR,1,282
RUNE,T1 Warrior Rune of Efficiency,T1_RUNE_WARRIOR_EFF_1STAR,1,88
RUNE,T1 Warrior Rune of Efficiency,T1_RUNE_WARRIOR_EFF_2STAR,1,150
RUNE,T1 Warrior Rune of Efficiency,T1_RUNE_WARRIOR_EFF_3STAR,1,282
RUNE,T1 Warrior Rune of XP,T1_RUNE_WARRIOR_XP_1STAR,1,88
RUNE,T1 Warrior Rune of XP,T1_RUNE_WARRIOR_XP_2STAR,1,150
RUNE,T1 Warrior Rune of XP,T1_RUNE_WARRIOR_XP_3STAR,1,282
RUNE,T1 Woodcutting Rune of Auto-Refine,T1_RUNE_WOOD_AUTO_1STAR,1,88
RUNE,T1 Woodcutting Rune of Auto-Refine,T1_RUNE_WOOD_AUTO_2STAR,1,150
RUNE,T1 Woodcutting Rune of Auto-Refine,T1_RUNE_WOOD_AUTO_3STAR,1,282
RUNE,T1 Woodcutting Rune of Duplication,T1_RUNE_WOOD_DUPLIC_1STAR,1,88
RUNE,T1 Woodcutting Rune of Duplication,T1_RUNE_WOOD_DUPLIC_2STAR,1,150
RUNE,T1 Woodcutting Rune of Duplication,T1_RUNE_WOOD_DUPLIC_3STAR,1,282
RUNE,T1 Woodcutting Rune of XP,T1_RUNE_WOOD_XP_1STAR,1,88
RUNE,T1 Woodcutting Rune of XP,T1_RUNE_WOOD_XP_2STAR,1,150
RUNE,T1 Woodcutting Rune of XP,T1_RUNE_WOOD_XP_3STAR,1,282
RUNE,T2 Alchemy Rune of Duplication,T2_RUNE_ALCHEMY_DUPLIC_1STAR,2,176
RUNE,T2 Alchemy Rune of Duplication,T2_RUNE_ALCHEMY_DUPLIC_2STAR,2,299
RUNE,T2 Alchemy Rune of Duplication,T2_RUNE_ALCHEMY_DUPLIC_3STAR,2,563
RUNE,T2 Alchemy Rune of Efficiency,T2_RUNE_ALCHEMY_EFF_1STAR,2,176
RUNE,T2 Alchemy Rune of Efficiency,T2_RUNE_ALCHEMY_EFF_2STAR,2,299
RUNE,T2 Alchemy Rune of Efficiency,T2_RUNE_ALCHEMY_EFF_3STAR,2,563
RUNE,T2 Alchemy Rune of XP,T2_RUNE_ALCHEMY_XP_1STAR,2,176
RUNE,T2 Alchemy Rune of XP,T2_RUNE_ALCHEMY_XP_2STAR,2,299
RUNE,T2 Alchemy Rune of XP,T2_RUNE_ALCHEMY_XP_3STAR,2,563
RUNE,T2 Cloth Rune of Duplication,T2_RUNE_CLOTH_DUPLIC_1STAR,2,176
RUNE,T2 Cloth Rune of Duplication,T2_RUNE_CLOTH_DUPLIC_2STAR,2,299
RUNE,T2 Cloth Rune of Duplication,T2_RUNE_CLOTH_DUPLIC_3STAR,2,563
RUNE,T2 Cloth Rune of Efficiency,T2_RUNE_CLOTH_EFF_1STAR,2,176
RUNE,T2 Cloth Rune of Efficiency,T2_RUNE_CLOTH_EFF_2STAR,2,299
RUNE,T2 Cloth Rune of Efficiency,T2_RUNE_CLOTH_EFF_3STAR,2,563
RUNE,T2 Cloth Rune of XP,T2_RUNE_CLOTH_XP_1STAR,2,176
RUNE,T2 Cloth Rune of XP,T2_RUNE_CLOTH_XP_2STAR,2,299
RUNE,T2 Cloth Rune of XP,T2_RUNE_CLOTH_XP_3STAR,2,563
RUNE,T2 Combat Rune of Attack,T2_RUNE_ATTACK_ATTACK_1STAR,2,176
RUNE,T2 Combat Rune of Attack,T2_RUNE_ATTACK_ATTACK_2STAR,2,299
RUNE,T2 Combat Rune of Attack,T2_RUNE_ATTACK_ATTACK_3STAR,2,563
RUNE,T2 Combat Rune of Attack Speed,T2_RUNE_ATTACK_ATTACK_SPEED_1STAR,2,176
RUNE,T2 Combat Rune of Attack Speed,T2_RUNE_ATTACK_ATTACK_SPEED_2STAR,2,299
RUNE,T2 Combat Rune of Attack Speed,T2_RUNE_ATTACK_ATTACK_SPEED_3STAR,2,563
RUNE,T2 Combat Rune of Burst,T2_RUNE_ATTACK_BURST_1STAR,2,176
RUNE,T2 Combat Rune of Burst,T2_RUNE_ATTACK_BURST_2STAR,2,299
RUNE,T2 Combat Rune of Burst,T2_RUNE_ATTACK_BURST_3STAR,2,563
RUNE,T2 Combat Rune of Food Saving,T2_RUNE_ATTACK_SAVE_FOOD_1STAR,2,176
RUNE,T2 Combat Rune of Food Saving,T2_RUNE_ATTACK_SAVE_FOOD_2STAR,2,299
RUNE,T2 Combat Rune of Food Saving,T2_RUNE_ATTACK_SAVE_FOOD_3STAR,2,563
RUNE,T2 Cooking Rune of Duplication,T2_RUNE_COOKING_DUPLIC_1STAR,2,176
RUNE,T2 Cooking Rune of Duplication,T2_RUNE_COOKING_DUPLIC_2STAR,2,299
RUNE,T2 Cooking Rune of Duplication,T2_RUNE_COOKING_DUPLIC_3STAR,2,563
RUNE,T2 Cooking Rune of Efficiency,T2_RUNE_COOKING_EFF_1STAR,2,176
RUNE,T2 Cooking Rune of Efficiency,T2_RUNE_COOKING_EFF_2STAR,2,299
RUNE,T2 Cooking Rune of Efficiency,T2_RUNE_COOKING_EFF_3STAR,2,563
RUNE,T2 Cooking Rune of XP,T2_RUNE_COOKING_XP_1STAR,2,176
RUNE,T2 Cooking Rune of XP,T2_RUNE_COOKING_XP_2STAR,2,299
RUNE,T2 Cooking Rune of XP,T2_RUNE_COOKING_XP_3STAR,2,563
RUNE,T2 Extract Rune of Duplication,T2_RUNE_EXTRACT_DUPLIC_1STAR,2,176
RUNE,T2 Extract Rune of Duplication,T2_RUNE_EXTRACT_DUPLIC_2STAR,2,299
RUNE,T2 Extract Rune of Duplication,T2_RUNE_EXTRACT_DUPLIC_3STAR,2,563
RUNE,T2 Extract Rune of Efficiency,T2_RUNE_EXTRACT_EFF_1STAR,2,176
RUNE,T2 Extract Rune of Efficiency,T2_RUNE_EXTRACT_EFF_2STAR,2,299
RUNE,T2 Extract Rune of Efficiency,T2_RUNE_EXTRACT_EFF_3STAR,2,563
RUNE,T2 Extract Rune of XP,T2_RUNE_EXTRACT_XP_1STAR,2,176
RUNE,T2 Extract Rune of XP,T2_RUNE_EXTRACT_XP_2STAR,2,299
RUNE,T2 Extract Rune of XP,T2_RUNE_EXTRACT_XP_3STAR,2,563
RUNE,T2 Fiber Rune of Auto-Refine,T2_RUNE_FIBER_AUTO_1STAR,2,176
RUNE,T2 Fiber Rune of Auto-Refine,T2_RUNE_FIBER_AUTO_2STAR,2,299
RUNE,T2 Fiber Rune of Auto-Refine,T2_RUNE_FIBER_AUTO_3STAR,2,563
RUNE,T2 Fiber Rune of Duplication,T2_RUNE_FIBER_DUPLIC_1STAR,2,176
RUNE,T2 Fiber Rune of Duplication,T2_RUNE_FIBER_DUPLIC_2STAR,2,299
RUNE,T2 Fiber Rune of Duplication,T2_RUNE_FIBER_DUPLIC_3STAR,2,563
RUNE,T2 Fiber Rune of XP,T2_RUNE_FIBER_XP_1STAR,2,176
RUNE,T2 Fiber Rune of XP,T2_RUNE_FIBER_XP_2STAR,2,299
RUNE,T2 Fiber Rune of XP,T2_RUNE_FIBER_XP_3STAR,2,563
RUNE,T2 Fishing Rune of Auto-Cooking,T2_RUNE_FISH_AUTO_1STAR,2,176
RUNE,T2 Fishing Rune of Auto-Cooking,T2_RUNE_FISH_AUTO_2STAR,2,299
RUNE,T2 Fishing Rune of Auto-Cooking,T2_RUNE_FISH_AUTO_3STAR,2,563
RUNE,T2 Fishing Rune of Duplication,T2_RUNE_FISH_DUPLIC_1STAR,2,176
RUNE,T2 Fishing Rune of Duplication,T2_RUNE_FISH_DUPLIC_2STAR,2,299
RUNE,T2 Fishing Rune of Duplication,T2_RUNE_FISH_DUPLIC_3STAR,2,563
RUNE,T2 Fishing Rune of XP,T2_RUNE_FISH_XP_1STAR,2,176
RUNE,T2 Fishing Rune of XP,T2_RUNE_FISH_XP_2STAR,2,299
RUNE,T2 Fishing Rune of XP,T2_RUNE_FISH_XP_3STAR,2,563
RUNE,T2 Herbalism Rune of Auto-Refine,T2_RUNE_HERB_AUTO_1STAR,2,176
RUNE,T2 Herbalism Rune of Auto-Refine,T2_RUNE_HERB_AUTO_2STAR,2,299
RUNE,T2 Herbalism Rune of Auto-Refine,T2_RUNE_HERB_AUTO_3STAR,2,563
RUNE,T2 Herbalism Rune of Duplication,T2_RUNE_HERB_DUPLIC_1STAR,2,176
RUNE,T2 Herbalism Rune of Duplication,T2_RUNE_HERB_DUPLIC_2STAR,2,299
RUNE,T2 Herbalism Rune of Duplication,T2_RUNE_HERB_DUPLIC_3STAR,2,563
RUNE,T2 Herbalism Rune of XP,T2_RUNE_HERB_XP_1STAR,2,176
RUNE,T2 Herbalism Rune of XP,T2_RUNE_HERB_XP_2STAR,2,299
RUNE,T2 Herbalism Rune of XP,T2_RUNE_HERB_XP_3STAR,2,563
RUNE,T2 Hunter Rune of Duplication,T2_RUNE_HUNTER_DUPLIC_1STAR,2,176
RUNE,T2 Hunter Rune of Duplication,T2_RUNE_HUNTER_DUPLIC_2STAR,2,299
RUNE,T2 Hunter Rune of Duplication,T2_RUNE_HUNTER_DUPLIC_3STAR,2,563
RUNE,T2 Hunter Rune of Efficiency,T2_RUNE_HUNTER_EFF_1STAR,2,176
RUNE,T2 Hunter Rune of Efficiency,T2_RUNE_HUNTER_EFF_2STAR,2,299
RUNE,T2 Hunter Rune of Efficiency,T2_RUNE_HUNTER_EFF_3STAR,2,563
RUNE,T2 Hunter Rune of XP,T2_RUNE_HUNTER_XP_1STAR,2,176
RUNE,T2 Hunter Rune of XP,T2_RUNE_HUNTER_XP_2STAR,2,299
RUNE,T2 Hunter Rune of XP,T2_RUNE_HUNTER_XP_3STAR,2,563
RUNE,T2 Leather Rune of Duplication,T2_RUNE_LEATHER_DUPLIC_1STAR,2,176
RUNE,T2 Leather Rune of Duplication,T2_RUNE_LEATHER_DUPLIC_2STAR,2,299
RUNE,T2 Leather Rune of Duplication,T2_RUNE_LEATHER_DUPLIC_3STAR,2,563
RUNE,T2 Leather Rune of Efficiency,T2_RUNE_LEATHER_EFF_1STAR,2,176
RUNE,T2 Leather Rune of Efficiency,T2_RUNE_LEATHER_EFF_2STAR,2,299
RUNE,T2 Leather Rune of Efficiency,T2_RUNE_LEATHER_EFF_3STAR,2,563
RUNE,T2 Leather Rune of XP,T2_RUNE_LEATHER_XP_1STAR,2,176
RUNE,T2 Leather Rune of XP,T2_RUNE_LEATHER_XP_2STAR,2,299
RUNE,T2 Leather Rune of XP,T2_RUNE_LEATHER_XP_3STAR,2,563
RUNE,T2 Mage Rune of Duplication,T2_RUNE_MAGE_DUPLIC_1STAR,2,176
RUNE,T2 Mage Rune of Duplication,T2_RUNE_MAGE_DUPLIC_2STAR,2,299
RUNE,T2 Mage Rune of Duplication,T2_RUNE_MAGE_DUPLIC_3STAR,2,563
RUNE,T2 Mage Rune of Efficiency,T2_RUNE_MAGE_EFF_1STAR,2,176
RUNE,T2 Mage Rune of Efficiency,T2_RUNE_MAGE_EFF_2STAR,2,299
RUNE,T2 Mage Rune of Efficiency,T2_RUNE_MAGE_EFF_3STAR,2,563
RUNE,T2 Mage Rune of XP,T2_RUNE_MAGE_XP_1STAR,2,176
RUNE,T2 Mage Rune of XP,T2_RUNE_MAGE_XP_2STAR,2,299
RUNE,T2 Mage Rune of XP,T2_RUNE_MAGE_XP_3STAR,2,563
RUNE,T2 Metal Rune of Duplication,T2_RUNE_METAL_DUPLIC_1STAR,2,176
RUNE,T2 Metal Rune of Duplication,T2_RUNE_METAL_DUPLIC_2STAR,2,299
RUNE,T2 Metal Rune of Duplication,T2_RUNE_METAL_DUPLIC_3STAR,2,563
RUNE,T2 Metal Rune of Efficiency,T2_RUNE_METAL_EFF_1STAR,2,176
RUNE,T2 Metal Rune of Efficiency,T2_RUNE_METAL_EFF_2STAR,2,299
RUNE,T2 Metal Rune of Efficiency,T2_RUNE_METAL_EFF_3STAR,2,563
RUNE,T2 Metal Rune of XP,T2_RUNE_METAL_XP_1STAR,2,176
RUNE,T2 Metal Rune of XP,T2_RUNE_METAL_XP_2STAR,2,299
RUNE,T2 Metal Rune of XP,T2_RUNE_METAL_XP_3STAR,2,563
RUNE,T2 Mining Rune of Auto-Refine,T2_RUNE_ORE_AUTO_1STAR,2,176
RUNE,T2 Mining Rune of Auto-Refine,T2_RUNE_ORE_AUTO_2STAR,2,299
RUNE,T2 Mining Rune of Auto-Refine,T2_RUNE_ORE_AUTO_3STAR,2,563
RUNE,T2 Mining Rune of Duplication,T2_RUNE_ORE_DUPLIC_1STAR,2,176
RUNE,T2 Mining Rune of Duplication,T2_RUNE_ORE_DUPLIC_2STAR,2,299
RUNE,T2 Mining Rune of Duplication,T2_RUNE_ORE_DUPLIC_3STAR,2,563
RUNE,T2 Mining Rune of XP,T2_RUNE_ORE_XP_1STAR,2,176
RUNE,T2 Mining Rune of XP,T2_RUNE_ORE_XP_2STAR,2,299
RUNE,T2 Mining Rune of XP,T2_RUNE_ORE_XP_3STAR,2,563
RUNE,T2 Plank Rune of Duplication,T2_RUNE_PLANK_DUPLIC_1STAR,2,176
RUNE,T2 Plank Rune of Duplication,T2_RUNE_PLANK_DUPLIC_2STAR,2,299
RUNE,T2 Plank Rune of Duplication,T2_RUNE_PLANK_DUPLIC_3STAR,2,563
RUNE,T2 Plank Rune of Efficiency,T2_RUNE_PLANK_EFF_1STAR,2,176
RUNE,T2 Plank Rune of Efficiency,T2_RUNE_PLANK_EFF_2STAR,2,299
RUNE,T2 Plank Rune of Efficiency,T2_RUNE_PLANK_EFF_3STAR,2,563
RUNE,T2 Plank Rune of XP,T2_RUNE_PLANK_XP_1STAR,2,176
RUNE,T2 Plank Rune of XP,T2_RUNE_PLANK_XP_2STAR,2,299
RUNE,T2 Plank Rune of XP,T2_RUNE_PLANK_XP_3STAR,2,563
RUNE,T2 Skinning Rune of Auto-Refine,T2_RUNE_HIDE_AUTO_1STAR,2,176
RUNE,T2 Skinning Rune of Auto-Refine,T2_RUNE_HIDE_AUTO_2STAR,2,299
RUNE,T2 Skinning Rune of Auto-Refine,T2_RUNE_HIDE_AUTO_3STAR,2,563
RUNE,T2 Skinning Rune of Duplication,T2_RUNE_HIDE_DUPLIC_1STAR,2,176
RUNE,T2 Skinning Rune of Duplication,T2_RUNE_HIDE_DUPLIC_2STAR,2,299
RUNE,T2 Skinning Rune of Duplication,T2_RUNE_HIDE_DUPLIC_3STAR,2,563
RUNE,T2 Skinning Rune of XP,T2_RUNE_HIDE_XP_1STAR,2,176
RUNE,T2 Skinning Rune of XP,T2_RUNE_HIDE_XP_2STAR,2,299
RUNE,T2 Skinning Rune of XP,T2_RUNE_HIDE_XP_3STAR,2,563
RUNE,T2 Tools Rune of Duplication,T2_RUNE_TOOLS_DUPLIC_1STAR,2,176
RUNE,T2 Tools Rune of Duplication,T2_RUNE_TOOLS_DUPLIC_2STAR,2,299
RUNE,T2 Tools Rune of Duplication,T2_RUNE_TOOLS_DUPLIC_3STAR,2,563
RUNE,T2 Tools Rune of Efficiency,T2_RUNE_TOOLS_EFF_1STAR,2,176
RUNE,T2 Tools Rune of Efficiency,T2_RUNE_TOOLS_EFF_2STAR,2,299
RUNE,T2 Tools Rune of Efficiency,T2_RUNE_TOOLS_EFF_3STAR,2,563
RUNE,T2 Tools Rune of XP,T2_RUNE_TOOLS_XP_1STAR,2,176
RUNE,T2 Tools Rune of XP,T2_RUNE_TOOLS_XP_2STAR,2,299
RUNE,T2 Tools Rune of XP,T2_RUNE_TOOLS_XP_3STAR,2,563
RUNE,T2 Warrior Rune of Duplication,T2_RUNE_WARRIOR_DUPLIC_1STAR,2,176
RUNE,T2 Warrior Rune of Duplication,T2_RUNE_WARRIOR_DUPLIC_2STAR,2,299
RUNE,T2 Warrior Rune of Duplication,T2_RUNE_WARRIOR_DUPLIC_3STAR,2,563
RUNE,T2 Warrior Rune of Efficiency,T2_RUNE_WARRIOR_EFF_1STAR,2,176
RUNE,T2 Warrior Rune of Efficiency,T2_RUNE_WARRIOR_EFF_2STAR,2,299
RUNE,T2 Warrior Rune of Efficiency,T2_RUNE_WARRIOR_EFF_3STAR,2,563
RUNE,T2 Warrior Rune of XP,T2_RUNE_WARRIOR_XP_1STAR,2,176
RUNE,T2 Warrior Rune of XP,T2_RUNE_WARRIOR_XP_2STAR,2,299
RUNE,T2 Warrior Rune of XP,T2_RUNE_WARRIOR_XP_3STAR,2,563
RUNE,T2 Woodcutting Rune of Auto-Refine,T2_RUNE_WOOD_AUTO_1STAR,2,176
RUNE,T2 Woodcutting Rune of Auto-Refine,T2_RUNE_WOOD_AUTO_2STAR,2,299
RUNE,T2 Woodcutting Rune of Auto-Refine,T2_RUNE_WOOD_AUTO_3STAR,2,563
RUNE,T2 Woodcutting Rune of Duplication,T2_RUNE_WOOD_DUPLIC_1STAR,2,176
RUNE,T2 Woodcutting Rune of Duplication,T2_RUNE_WOOD_DUPLIC_2STAR,2,299
RUNE,T2 Woodcutting Rune of Duplication,T2_RUNE_WOOD_DUPLIC_3STAR,2,563
RUNE,T2 Woodcutting Rune of XP,T2_RUNE_WOOD_XP_1STAR,2,176
RUNE,T2 Woodcutting Rune of XP,T2_RUNE_WOOD_XP_2STAR,2,299
RUNE,T2 Woodcutting Rune of XP,T2_RUNE_WOOD_XP_3STAR,2,563
RUNE,T3 Alchemy Rune of Duplication,T3_RUNE_ALCHEMY_DUPLIC_1STAR,3,330
RUNE,T3 Alchemy Rune of Duplication,T3_RUNE_ALCHEMY_DUPLIC_2STAR,3,561
RUNE,T3 Alchemy Rune of Duplication,T3_RUNE_ALCHEMY_DUPLIC_3STAR,3,1056
RUNE,T3 Alchemy Rune of Efficiency,T3_RUNE_ALCHEMY_EFF_1STAR,3,330
RUNE,T3 Alchemy Rune of Efficiency,T3_RUNE_ALCHEMY_EFF_2STAR,3,561
RUNE,T3 Alchemy Rune of Efficiency,T3_RUNE_ALCHEMY_EFF_3STAR,3,1056
RUNE,T3 Alchemy Rune of XP,T3_RUNE_ALCHEMY_XP_1STAR,3,330
RUNE,T3 Alchemy Rune of XP,T3_RUNE_ALCHEMY_XP_2STAR,3,561
RUNE,T3 Alchemy Rune of XP,T3_RUNE_ALCHEMY_XP_3STAR,3,1056
RUNE,T3 Cloth Rune of Duplication,T3_RUNE_CLOTH_DUPLIC_1STAR,3,330
RUNE,T3 Cloth Rune of Duplication,T3_RUNE_CLOTH_DUPLIC_2STAR,3,561
RUNE,T3 Cloth Rune of Duplication,T3_RUNE_CLOTH_DUPLIC_3STAR,3,1056
RUNE,T3 Cloth Rune of Efficiency,T3_RUNE_CLOTH_EFF_1STAR,3,330
RUNE,T3 Cloth Rune of Efficiency,T3_RUNE_CLOTH_EFF_2STAR,3,561
RUNE,T3 Cloth Rune of Efficiency,T3_RUNE_CLOTH_EFF_3STAR,3,1056
RUNE,T3 Cloth Rune of XP,T3_RUNE_CLOTH_XP_1STAR,3,330
RUNE,T3 Cloth Rune of XP,T3_RUNE_CLOTH_XP_2STAR,3,561
RUNE,T3 Cloth Rune of XP,T3_RUNE_CLOTH_XP_3STAR,3,1056
RUNE,T3 Combat Rune of Attack,T3_RUNE_ATTACK_ATTACK_1STAR,3,330
RUNE,T3 Combat Rune of Attack,T3_RUNE_ATTACK_ATTACK_2STAR,3,561
RUNE,T3 Combat Rune of Attack,T3_RUNE_ATTACK_ATTACK_3STAR,3,1056
RUNE,T3 Combat Rune of Attack Speed,T3_RUNE_ATTACK_ATTACK_SPEED_1STAR,3,330
RUNE,T3 Combat Rune of Attack Speed,T3_RUNE_ATTACK_ATTACK_SPEED_2STAR,3,561
RUNE,T3 Combat Rune of Attack Speed,T3_RUNE_ATTACK_ATTACK_SPEED_3STAR,3,1056
RUNE,T3 Combat Rune of Burst,T3_RUNE_ATTACK_BURST_1STAR,3,330
RUNE,T3 Combat Rune of Burst,T3_RUNE_ATTACK_BURST_2STAR,3,561
RUNE,T3 Combat Rune of Burst,T3_RUNE_ATTACK_BURST_3STAR,3,1056
RUNE,T3 Combat Rune of Food Saving,T3_RUNE_ATTACK_SAVE_FOOD_1STAR,3,330
RUNE,T3 Combat Rune of Food Saving,T3_RUNE_ATTACK_SAVE_FOOD_2STAR,3,561
RUNE,T3 Combat Rune of Food Saving,T3_RUNE_ATTACK_SAVE_FOOD_3STAR,3,1056
RUNE,T3 Cooking Rune of Duplication,T3_RUNE_COOKING_DUPLIC_1STAR,3,330
RUNE,T3 Cooking Rune of Duplication,T3_RUNE_COOKING_DUPLIC_2STAR,3,561
RUNE,T3 Cooking Rune of Duplication,T3_RUNE_COOKING_DUPLIC_3STAR,3,1056
RUNE,T3 Cooking Rune of Efficiency,T3_RUNE_COOKING_EFF_1STAR,3,330
RUNE,T3 Cooking Rune of Efficiency,T3_RUNE_COOKING_EFF_2STAR,3,561
RUNE,T3 Cooking Rune of Efficiency,T3_RUNE_COOKING_EFF_3STAR,3,1056
RUNE,T3 Cooking Rune of XP,T3_RUNE_COOKING_XP_1STAR,3,330
RUNE,T3 Cooking Rune of XP,T3_RUNE_COOKING_XP_2STAR,3,561
RUNE,T3 Cooking Rune of XP,T3_RUNE_COOKING_XP_3STAR,3,1056
RUNE,T3 Extract Rune of Duplication,T3_RUNE_EXTRACT_DUPLIC_1STAR,3,330
RUNE,T3 Extract Rune of Duplication,T3_RUNE_EXTRACT_DUPLIC_2STAR,3,561
RUNE,T3 Extract Rune of Duplication,T3_RUNE_EXTRACT_DUPLIC_3STAR,3,1056
RUNE,T3 Extract Rune of Efficiency,T3_RUNE_EXTRACT_EFF_1STAR,3,330
RUNE,T3 Extract Rune of Efficiency,T3_RUNE_EXTRACT_EFF_2STAR,3,561
RUNE,T3 Extract Rune of Efficiency,T3_RUNE_EXTRACT_EFF_3STAR,3,1056
RUNE,T3 Extract Rune of XP,T3_RUNE_EXTRACT_XP_1STAR,3,330
RUNE,T3 Extract Rune of XP,T3_RUNE_EXTRACT_XP_2STAR,3,561
RUNE,T3 Extract Rune of XP,T3_RUNE_EXTRACT_XP_3STAR,3,1056
RUNE,T3 Fiber Rune of Auto-Refine,T3_RUNE_FIBER_AUTO_1STAR,3,330
RUNE,T3 Fiber Rune of Auto-Refine,T3_RUNE_FIBER_AUTO_2STAR,3,561
RUNE,T3 Fiber Rune of Auto-Refine,T3_RUNE_FIBER_AUTO_3STAR,3,1056
RUNE,T3 Fiber Rune of Duplication,T3_RUNE_FIBER_DUPLIC_1STAR,3,330
RUNE,T3 Fiber Rune of Duplication,T3_RUNE_FIBER_DUPLIC_2STAR,3,561
RUNE,T3 Fiber Rune of Duplication,T3_RUNE_FIBER_DUPLIC_3STAR,3,1056
RUNE,T3 Fiber Rune of XP,T3_RUNE_FIBER_XP_1STAR,3,330
RUNE,T3 Fiber Rune of XP,T3_RUNE_FIBER_XP_2STAR,3,561
RUNE,T3 Fiber Rune of XP,T3_RUNE_FIBER_XP_3STAR,3,1056
RUNE,T3 Fishing Rune of Auto-Cooking,T3_RUNE_FISH_AUTO_1STAR,3,330
RUNE,T3 Fishing Rune of Auto-Cooking,T3_RUNE_FISH_AUTO_2STAR,3,561
RUNE,T3 Fishing Rune of Auto-Cooking,T3_RUNE_FISH_AUTO_3STAR,3,1056
RUNE,T3 Fishing Rune of Duplication,T3_RUNE_FISH_DUPLIC_1STAR,3,330
RUNE,T3 Fishing Rune of Duplication,T3_RUNE_FISH_DUPLIC_2STAR,3,561
RUNE,T3 Fishing Rune of Duplication,T3_RUNE_FISH_DUPLIC_3STAR,3,1056
RUNE,T3 Fishing Rune of XP,T3_RUNE_FISH_XP_1STAR,3,330
