Category;Slot;Item ID;Full Name;Tier;Quality;IP;Damage;Defense;HP;Attack Speed / Speed;Crit Chance;Efficiency %;Resources Required
Mage;CLOTH_HELMET;T6_CLOTH_HELMET;"Cloth Helmet";6;Normal;600;0;69.8;348.8;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_HELMET;T6_CLOTH_HELMET_Q1;"Good Cloth Helmet";6;Good;620;0;73.3;366.3;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_HELMET;T6_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";6;Outstanding;650;0;76.9;384.6;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_HELMET;T6_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";6;Excellent;700;0;80.8;403.8;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_HELMET;T6_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";6;Masterpiece;800;0;84.8;424;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_HELMET;T7_CLOTH_HELMET;"Cloth Helmet";7;Normal;700;0;89;445.2;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_HELMET;T7_CLOTH_HELMET_Q1;"Good Cloth Helmet";7;Good;720;0;93.5;467.5;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_HELMET;T7_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";7;Outstanding;750;0;98.2;490.8;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_HELMET;T7_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";7;Excellent;800;0;103.1;515.4;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_HELMET;T7_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";7;Masterpiece;900;0;108.2;541.1;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_HELMET;T8_CLOTH_HELMET;"Cloth Helmet";8;Normal;800;0;113.6;568.2;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_HELMET;T8_CLOTH_HELMET_Q1;"Good Cloth Helmet";8;Good;820;0;119.3;596.6;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_HELMET;T8_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";8;Outstanding;850;0;125.3;626.4;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_HELMET;T8_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";8;Excellent;900;0;131.6;657.8;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_HELMET;T8_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";8;Masterpiece;1000;0;138.1;690.7;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_HELMET;T9_CLOTH_HELMET;"Cloth Helmet";9;Normal;900;0;145;725.2;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_HELMET;T9_CLOTH_HELMET_Q1;"Good Cloth Helmet";9;Good;920;0;152.3;761.4;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_HELMET;T9_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";9;Outstanding;950;0;159.9;799.5;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_HELMET;T9_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";9;Excellent;1000;0;167.9;839.5;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_HELMET;T9_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";9;Masterpiece;1100;0;176.3;881.5;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_HELMET;T10_CLOTH_HELMET;"Cloth Helmet";10;Normal;1000;0;185.1;925.5;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_HELMET;T10_CLOTH_HELMET_Q1;"Good Cloth Helmet";10;Good;1020;0;194.4;971.8;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_HELMET;T10_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";10;Outstanding;1050;0;204.1;1020.4;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_HELMET;T10_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";10;Excellent;1100;0;214.3;1071.4;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_HELMET;T10_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";10;Masterpiece;1200;0;225;1125;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_BOOTS;T1_CLOTH_BOOTS;"Cloth Boots";1;Normal;100;0;10.3;51.5;31.6;0;0;"20x T1_CLOTH"
Mage;CLOTH_BOOTS;T1_CLOTH_BOOTS_Q1;"Good Cloth Boots";1;Good;120;0;10.8;54.1;33.1;0;0;"20x T1_CLOTH"
Mage;CLOTH_BOOTS;T1_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";1;Outstanding;150;0;11.4;56.8;34.8;0;0;"20x T1_CLOTH"
Mage;CLOTH_BOOTS;T1_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";1;Excellent;200;0;11.9;59.6;36.5;0;0;"20x T1_CLOTH"
Mage;CLOTH_BOOTS;T1_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";1;Masterpiece;300;0;12.5;62.6;38.4;0;0;"20x T1_CLOTH"
Mage;CLOTH_BOOTS;T2_CLOTH_BOOTS;"Cloth Boots";2;Normal;200;0;13.1;65.7;40.3;0;0;"20x T2_CLOTH"
Mage;CLOTH_BOOTS;T2_CLOTH_BOOTS_Q1;"Good Cloth Boots";2;Good;220;0;13.8;69;42.3;0;0;"20x T2_CLOTH"
Mage;CLOTH_BOOTS;T2_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";2;Outstanding;250;0;14.5;72.5;44.4;0;0;"20x T2_CLOTH"
Mage;CLOTH_BOOTS;T2_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";2;Excellent;300;0;15.2;76.1;46.6;0;0;"20x T2_CLOTH"
Mage;CLOTH_BOOTS;T2_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";2;Masterpiece;400;0;16;79.9;49;0;0;"20x T2_CLOTH"
Mage;CLOTH_BOOTS;T3_CLOTH_BOOTS;"Cloth Boots";3;Normal;300;0;16.8;83.9;51.4;0;0;"20x T3_CLOTH"
Mage;CLOTH_BOOTS;T3_CLOTH_BOOTS_Q1;"Good Cloth Boots";3;Good;320;0;17.6;88.1;54;0;0;"20x T3_CLOTH"
Mage;CLOTH_BOOTS;T3_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";3;Outstanding;350;0;18.5;92.5;56.7;0;0;"20x T3_CLOTH"
Mage;CLOTH_BOOTS;T3_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";3;Excellent;400;0;19.4;97.1;59.5;0;0;"20x T3_CLOTH"
Mage;CLOTH_BOOTS;T3_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";3;Masterpiece;500;0;20.4;102;62.5;0;0;"20x T3_CLOTH"
Mage;CLOTH_BOOTS;T4_CLOTH_BOOTS;"Cloth Boots";4;Normal;400;0;21.4;107.1;65.6;0;0;"20x T4_CLOTH"
Mage;CLOTH_BOOTS;T4_CLOTH_BOOTS_Q1;"Good Cloth Boots";4;Good;420;0;22.5;112.4;68.9;0;0;"20x T4_CLOTH"
Mage;CLOTH_BOOTS;T4_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";4;Outstanding;450;0;23.6;118;72.4;0;0;"20x T4_CLOTH"
Mage;CLOTH_BOOTS;T4_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";4;Excellent;500;0;24.8;124;76;0;0;"20x T4_CLOTH"
Mage;CLOTH_BOOTS;T4_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";4;Masterpiece;600;0;26;130.1;79.8;0;0;"20x T4_CLOTH"
Mage;CLOTH_BOOTS;T5_CLOTH_BOOTS;"Cloth Boots";5;Normal;500;0;27.3;136.7;83.8;0;0;"20x T5_CLOTH"
Mage;CLOTH_BOOTS;T5_CLOTH_BOOTS_Q1;"Good Cloth Boots";5;Good;520;0;28.7;143.5;87.9;0;0;"20x T5_CLOTH"
Mage;CLOTH_BOOTS;T5_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";5;Outstanding;550;0;30.1;150.7;92.3;0;0;"20x T5_CLOTH"
Mage;CLOTH_BOOTS;T5_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";5;Excellent;600;0;31.6;158.2;97;0;0;"20x T5_CLOTH"
Mage;CLOTH_BOOTS;T5_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";5;Masterpiece;700;0;33.2;166.1;101.8;0;0;"20x T5_CLOTH"
Mage;CLOTH_BOOTS;T6_CLOTH_BOOTS;"Cloth Boots";6;Normal;600;0;34.9;174.4;106.9;0;0;"20x T6_CLOTH"
Mage;CLOTH_BOOTS;T6_CLOTH_BOOTS_Q1;"Good Cloth Boots";6;Good;620;0;36.6;183.1;112.2;0;0;"20x T6_CLOTH"
Mage;CLOTH_BOOTS;T6_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";6;Outstanding;650;0;38.5;192.3;117.9;0;0;"20x T6_CLOTH"
Mage;CLOTH_BOOTS;T6_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";6;Excellent;700;0;40.4;201.9;123.7;0;0;"20x T6_CLOTH"
Mage;CLOTH_BOOTS;T6_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";6;Masterpiece;800;0;42.4;212;129.9;0;0;"20x T6_CLOTH"
Mage;CLOTH_BOOTS;T7_CLOTH_BOOTS;"Cloth Boots";7;Normal;700;0;44.5;222.6;136.4;0;0;"20x T7_CLOTH"
Mage;CLOTH_BOOTS;T7_CLOTH_BOOTS_Q1;"Good Cloth Boots";7;Good;720;0;46.7;233.7;143.3;0;0;"20x T7_CLOTH"
Mage;CLOTH_BOOTS;T7_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";7;Outstanding;750;0;49.1;245.4;150.4;0;0;"20x T7_CLOTH"
Mage;CLOTH_BOOTS;T7_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";7;Excellent;800;0;51.5;257.7;157.9;0;0;"20x T7_CLOTH"
Mage;CLOTH_BOOTS;T7_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";7;Masterpiece;900;0;54.1;270.6;165.8;0;0;"20x T7_CLOTH"
Mage;CLOTH_BOOTS;T8_CLOTH_BOOTS;"Cloth Boots";8;Normal;800;0;56.8;284.1;174.1;0;0;"20x T8_CLOTH"
Mage;CLOTH_BOOTS;T8_CLOTH_BOOTS_Q1;"Good Cloth Boots";8;Good;820;0;59.7;298.3;182.8;0;0;"20x T8_CLOTH"
Mage;CLOTH_BOOTS;T8_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";8;Outstanding;850;0;62.6;313.2;192;0;0;"20x T8_CLOTH"
Mage;CLOTH_BOOTS;T8_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";8;Excellent;900;0;65.8;328.9;201.6;0;0;"20x T8_CLOTH"
Mage;CLOTH_BOOTS;T8_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";8;Masterpiece;1000;0;69.1;345.3;211.6;0;0;"20x T8_CLOTH"
Mage;CLOTH_BOOTS;T9_CLOTH_BOOTS;"Cloth Boots";9;Normal;900;0;72.5;362.6;222.2;0;0;"20x T9_CLOTH"
Mage;CLOTH_BOOTS;T9_CLOTH_BOOTS_Q1;"Good Cloth Boots";9;Good;920;0;76.1;380.7;233.3;0;0;"20x T9_CLOTH"
Mage;CLOTH_BOOTS;T9_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";9;Outstanding;950;0;80;399.8;245;0;0;"20x T9_CLOTH"
Mage;CLOTH_BOOTS;T9_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";9;Excellent;1000;0;83.9;419.7;257.3;0;0;"20x T9_CLOTH"
Mage;CLOTH_BOOTS;T9_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";9;Masterpiece;1100;0;88.1;440.7;270.1;0;0;"20x T9_CLOTH"
Mage;CLOTH_BOOTS;T10_CLOTH_BOOTS;"Cloth Boots";10;Normal;1000;0;92.6;462.8;283.6;0;0;"20x T10_CLOTH"
Mage;CLOTH_BOOTS;T10_CLOTH_BOOTS_Q1;"Good Cloth Boots";10;Good;1020;0;97.2;485.9;297.8;0;0;"20x T10_CLOTH"
Mage;CLOTH_BOOTS;T10_CLOTH_BOOTS_Q2;"Outstanding Cloth Boots";10;Outstanding;1050;0;102;510.2;312.7;0;0;"20x T10_CLOTH"
Mage;CLOTH_BOOTS;T10_CLOTH_BOOTS_Q3;"Excellent Cloth Boots";10;Excellent;1100;0;107.1;535.7;328.3;0;0;"20x T10_CLOTH"
Mage;CLOTH_BOOTS;T10_CLOTH_BOOTS_Q4;"Masterpiece Cloth Boots";10;Masterpiece;1200;0;112.5;562.5;344.8;0;0;"20x T10_CLOTH"
Mage;CLOTH_GLOVES;T1_CLOTH_GLOVES;"Cloth Gloves";1;Normal;100;26.8;10.3;51.5;18;0;0;"20x T1_CLOTH"
Mage;CLOTH_GLOVES;T1_CLOTH_GLOVES_Q1;"Good Cloth Gloves";1;Good;120;28.2;10.8;54.1;18.9;0;0;"20x T1_CLOTH"
Mage;CLOTH_GLOVES;T1_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";1;Outstanding;150;29.6;11.4;56.8;19.9;0;0;"20x T1_CLOTH"
Mage;CLOTH_GLOVES;T1_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";1;Excellent;200;31.1;11.9;59.6;20.9;0;0;"20x T1_CLOTH"
Mage;CLOTH_GLOVES;T1_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";1;Masterpiece;300;32.6;12.5;62.6;21.9;0;0;"20x T1_CLOTH"
Mage;CLOTH_GLOVES;T2_CLOTH_GLOVES;"Cloth Gloves";2;Normal;200;34.3;13.1;65.7;23;0;0;"20x T2_CLOTH"
Mage;CLOTH_GLOVES;T2_CLOTH_GLOVES_Q1;"Good Cloth Gloves";2;Good;220;36;13.8;69;24.2;0;0;"20x T2_CLOTH"
Mage;CLOTH_GLOVES;T2_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";2;Outstanding;250;37.8;14.5;72.5;25.4;0;0;"20x T2_CLOTH"
Mage;CLOTH_GLOVES;T2_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";2;Excellent;300;39.7;15.2;76.1;26.7;0;0;"20x T2_CLOTH"
Mage;CLOTH_GLOVES;T2_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";2;Masterpiece;400;41.6;16;79.9;28;0;0;"20x T2_CLOTH"
Mage;CLOTH_GLOVES;T3_CLOTH_GLOVES;"Cloth Gloves";3;Normal;300;43.7;16.8;83.9;29.4;0;0;"20x T3_CLOTH"
Mage;CLOTH_GLOVES;T3_CLOTH_GLOVES_Q1;"Good Cloth Gloves";3;Good;320;45.9;17.6;88.1;30.9;0;0;"20x T3_CLOTH"
Mage;CLOTH_GLOVES;T3_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";3;Outstanding;350;48.2;18.5;92.5;32.4;0;0;"20x T3_CLOTH"
Mage;CLOTH_GLOVES;T3_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";3;Excellent;400;50.6;19.4;97.1;34;0;0;"20x T3_CLOTH"
Mage;CLOTH_GLOVES;T3_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";3;Masterpiece;500;53.1;20.4;102;35.7;0;0;"20x T3_CLOTH"
Mage;CLOTH_GLOVES;T4_CLOTH_GLOVES;"Cloth Gloves";4;Normal;400;55.8;21.4;107.1;37.5;0;0;"20x T4_CLOTH"
Mage;CLOTH_GLOVES;T4_CLOTH_GLOVES_Q1;"Good Cloth Gloves";4;Good;420;58.6;22.5;112.4;39.4;0;0;"20x T4_CLOTH"
Mage;CLOTH_GLOVES;T4_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";4;Outstanding;450;61.5;23.6;118;41.3;0;0;"20x T4_CLOTH"
Mage;CLOTH_GLOVES;T4_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";4;Excellent;500;64.6;24.8;124;43.4;0;0;"20x T4_CLOTH"
Mage;CLOTH_GLOVES;T4_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";4;Masterpiece;600;67.8;26;130.1;45.6;0;0;"20x T4_CLOTH"
Mage;CLOTH_GLOVES;T5_CLOTH_GLOVES;"Cloth Gloves";5;Normal;500;71.2;27.3;136.7;47.9;0;0;"20x T5_CLOTH"
Mage;CLOTH_GLOVES;T5_CLOTH_GLOVES_Q1;"Good Cloth Gloves";5;Good;520;74.8;28.7;143.5;50.3;0;0;"20x T5_CLOTH"
Mage;CLOTH_GLOVES;T5_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";5;Outstanding;550;78.5;30.1;150.7;52.8;0;0;"20x T5_CLOTH"
Mage;CLOTH_GLOVES;T5_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";5;Excellent;600;82.4;31.6;158.2;55.4;0;0;"20x T5_CLOTH"
Mage;CLOTH_GLOVES;T5_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";5;Masterpiece;700;86.6;33.2;166.1;58.2;0;0;"20x T5_CLOTH"
Mage;CLOTH_GLOVES;T6_CLOTH_GLOVES;"Cloth Gloves";6;Normal;600;90.9;34.9;174.4;61.1;0;0;"20x T6_CLOTH"
Mage;CLOTH_GLOVES;T6_CLOTH_GLOVES_Q1;"Good Cloth Gloves";6;Good;620;95.4;36.6;183.1;64.1;0;0;"20x T6_CLOTH"
Mage;CLOTH_GLOVES;T6_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";6;Outstanding;650;100.2;38.5;192.3;67.3;0;0;"20x T6_CLOTH"
Mage;CLOTH_GLOVES;T6_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";6;Excellent;700;105.2;40.4;201.9;70.7;0;0;"20x T6_CLOTH"
Mage;CLOTH_GLOVES;T6_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";6;Masterpiece;800;110.5;42.4;212;74.2;0;0;"20x T6_CLOTH"
Mage;CLOTH_GLOVES;T7_CLOTH_GLOVES;"Cloth Gloves";7;Normal;700;116;44.5;222.6;78;0;0;"20x T7_CLOTH"
Mage;CLOTH_GLOVES;T7_CLOTH_GLOVES_Q1;"Good Cloth Gloves";7;Good;720;121.8;46.7;233.7;81.9;0;0;"20x T7_CLOTH"
Mage;CLOTH_GLOVES;T7_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";7;Outstanding;750;127.9;49.1;245.4;86;0;0;"20x T7_CLOTH"
Mage;CLOTH_GLOVES;T7_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";7;Excellent;800;134.3;51.5;257.7;90.2;0;0;"20x T7_CLOTH"
Mage;CLOTH_GLOVES;T7_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";7;Masterpiece;900;141;54.1;270.6;94.8;0;0;"20x T7_CLOTH"
Mage;CLOTH_GLOVES;T8_CLOTH_GLOVES;"Cloth Gloves";8;Normal;800;148;56.8;284.1;99.5;0;0;"20x T8_CLOTH"
Mage;CLOTH_GLOVES;T8_CLOTH_GLOVES_Q1;"Good Cloth Gloves";8;Good;820;155.4;59.7;298.3;104.5;0;0;"20x T8_CLOTH"
Mage;CLOTH_GLOVES;T8_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";8;Outstanding;850;163.2;62.6;313.2;109.7;0;0;"20x T8_CLOTH"
Mage;CLOTH_GLOVES;T8_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";8;Excellent;900;171.4;65.8;328.9;115.2;0;0;"20x T8_CLOTH"
Mage;CLOTH_GLOVES;T8_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";8;Masterpiece;1000;179.9;69.1;345.3;120.9;0;0;"20x T8_CLOTH"
Mage;CLOTH_GLOVES;T9_CLOTH_GLOVES;"Cloth Gloves";9;Normal;900;188.9;72.5;362.6;127;0;0;"20x T9_CLOTH"
Mage;CLOTH_GLOVES;T9_CLOTH_GLOVES_Q1;"Good Cloth Gloves";9;Good;920;198.4;76.1;380.7;133.3;0;0;"20x T9_CLOTH"
Mage;CLOTH_GLOVES;T9_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";9;Outstanding;950;208.3;80;399.8;140;0;0;"20x T9_CLOTH"
Mage;CLOTH_GLOVES;T9_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";9;Excellent;1000;218.7;83.9;419.7;147;0;0;"20x T9_CLOTH"
Mage;CLOTH_GLOVES;T9_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";9;Masterpiece;1100;229.7;88.1;440.7;154.4;0;0;"20x T9_CLOTH"
Mage;CLOTH_GLOVES;T10_CLOTH_GLOVES;"Cloth Gloves";10;Normal;1000;241.1;92.6;462.8;162.1;0;0;"20x T10_CLOTH"
Mage;CLOTH_GLOVES;T10_CLOTH_GLOVES_Q1;"Good Cloth Gloves";10;Good;1020;253.2;97.2;485.9;170.2;0;0;"20x T10_CLOTH"
Mage;CLOTH_GLOVES;T10_CLOTH_GLOVES_Q2;"Outstanding Cloth Gloves";10;Outstanding;1050;265.9;102;510.2;178.7;0;0;"20x T10_CLOTH"
Mage;CLOTH_GLOVES;T10_CLOTH_GLOVES_Q3;"Excellent Cloth Gloves";10;Excellent;1100;279.1;107.1;535.7;187.6;0;0;"20x T10_CLOTH"
Mage;CLOTH_GLOVES;T10_CLOTH_GLOVES_Q4;"Masterpiece Cloth Gloves";10;Masterpiece;1200;293.1;112.5;562.5;197;0;0;"20x T10_CLOTH"
Mage;CAPE;T1_MAGE_CAPE;"Mage Cape";1;Normal;100;26.8;0;0;13.5;0;0;"20x T1_CLOTH + 1x T1_CREST"
Mage;CAPE;T1_MAGE_CAPE_Q1;"Good Mage Cape";1;Good;120;28.2;0;0;14.2;0;0;"20x T1_CLOTH + 1x T1_CREST"
Mage;CAPE;T1_MAGE_CAPE_Q2;"Outstanding Mage Cape";1;Outstanding;150;29.6;0;0;14.9;0;0;"20x T1_CLOTH + 1x T1_CREST"
Mage;CAPE;T1_MAGE_CAPE_Q3;"Excellent Mage Cape";1;Excellent;200;31.1;0;0;15.7;0;0;"20x T1_CLOTH + 1x T1_CREST"
Mage;CAPE;T1_MAGE_CAPE_Q4;"Masterpiece Mage Cape";1;Masterpiece;300;32.6;0;0;16.4;0;0;"20x T1_CLOTH + 1x T1_CREST"
Mage;CAPE;T2_MAGE_CAPE;"Mage Cape";2;Normal;200;34.3;0;0;17.3;0;0;"20x T2_CLOTH + 1x T2_CREST"
Mage;CAPE;T2_MAGE_CAPE_Q1;"Good Mage Cape";2;Good;220;36;0;0;18.1;0;0;"20x T2_CLOTH + 1x T2_CREST"
Mage;CAPE;T2_MAGE_CAPE_Q2;"Outstanding Mage Cape";2;Outstanding;250;37.8;0;0;19;0;0;"20x T2_CLOTH + 1x T2_CREST"
Mage;CAPE;T2_MAGE_CAPE_Q3;"Excellent Mage Cape";2;Excellent;300;39.7;0;0;20;0;0;"20x T2_CLOTH + 1x T2_CREST"
Mage;CAPE;T2_MAGE_CAPE_Q4;"Masterpiece Mage Cape";2;Masterpiece;400;41.6;0;0;21;0;0;"20x T2_CLOTH + 1x T2_CREST"
Mage;CAPE;T3_MAGE_CAPE;"Mage Cape";3;Normal;300;43.7;0;0;22;0;0;"20x T3_CLOTH + 1x T3_CREST"
Mage;CAPE;T3_MAGE_CAPE_Q1;"Good Mage Cape";3;Good;320;45.9;0;0;23.1;0;0;"20x T3_CLOTH + 1x T3_CREST"
Mage;CAPE;T3_MAGE_CAPE_Q2;"Outstanding Mage Cape";3;Outstanding;350;48.2;0;0;24.3;0;0;"20x T3_CLOTH + 1x T3_CREST"
Mage;CAPE;T3_MAGE_CAPE_Q3;"Excellent Mage Cape";3;Excellent;400;50.6;0;0;25.5;0;0;"20x T3_CLOTH + 1x T3_CREST"
Mage;CAPE;T3_MAGE_CAPE_Q4;"Masterpiece Mage Cape";3;Masterpiece;500;53.1;0;0;26.8;0;0;"20x T3_CLOTH + 1x T3_CREST"
Mage;CAPE;T4_MAGE_CAPE;"Mage Cape";4;Normal;400;55.8;0;0;28.1;0;0;"20x T4_CLOTH + 1x T4_CREST"
Mage;CAPE;T4_MAGE_CAPE_Q1;"Good Mage Cape";4;Good;420;58.6;0;0;29.5;0;0;"20x T4_CLOTH + 1x T4_CREST"
Mage;CAPE;T4_MAGE_CAPE_Q2;"Outstanding Mage Cape";4;Outstanding;450;61.5;0;0;31;0;0;"20x T4_CLOTH + 1x T4_CREST"
Mage;CAPE;T4_MAGE_CAPE_Q3;"Excellent Mage Cape";4;Excellent;500;64.6;0;0;32.6;0;0;"20x T4_CLOTH + 1x T4_CREST"
Mage;CAPE;T4_MAGE_CAPE_Q4;"Masterpiece Mage Cape";4;Masterpiece;600;67.8;0;0;34.2;0;0;"20x T4_CLOTH + 1x T4_CREST"
Mage;CAPE;T5_MAGE_CAPE;"Mage Cape";5;Normal;500;71.2;0;0;35.9;0;0;"20x T5_CLOTH + 1x T5_CREST"
Mage;CAPE;T5_MAGE_CAPE_Q1;"Good Mage Cape";5;Good;520;74.8;0;0;37.7;0;0;"20x T5_CLOTH + 1x T5_CREST"
Mage;CAPE;T5_MAGE_CAPE_Q2;"Outstanding Mage Cape";5;Outstanding;550;78.5;0;0;39.6;0;0;"20x T5_CLOTH + 1x T5_CREST"
Mage;CAPE;T5_MAGE_CAPE_Q3;"Excellent Mage Cape";5;Excellent;600;82.4;0;0;41.6;0;0;"20x T5_CLOTH + 1x T5_CREST"
Mage;CAPE;T5_MAGE_CAPE_Q4;"Masterpiece Mage Cape";5;Masterpiece;700;86.6;0;0;43.6;0;0;"20x T5_CLOTH + 1x T5_CREST"
Mage;CAPE;T6_MAGE_CAPE;"Mage Cape";6;Normal;600;90.9;0;0;45.8;0;0;"20x T6_CLOTH + 1x T6_CREST"
Mage;CAPE;T6_MAGE_CAPE_Q1;"Good Mage Cape";6;Good;620;95.4;0;0;48.1;0;0;"20x T6_CLOTH + 1x T6_CREST"
Mage;CAPE;T6_MAGE_CAPE_Q2;"Outstanding Mage Cape";6;Outstanding;650;100.2;0;0;50.5;0;0;"20x T6_CLOTH + 1x T6_CREST"
Mage;CAPE;T6_MAGE_CAPE_Q3;"Excellent Mage Cape";6;Excellent;700;105.2;0;0;53;0;0;"20x T6_CLOTH + 1x T6_CREST"
Mage;CAPE;T6_MAGE_CAPE_Q4;"Masterpiece Mage Cape";6;Masterpiece;800;110.5;0;0;55.7;0;0;"20x T6_CLOTH + 1x T6_CREST"
Mage;CAPE;T7_MAGE_CAPE;"Mage Cape";7;Normal;700;116;0;0;58.5;0;0;"20x T7_CLOTH + 1x T7_CREST"
Mage;CAPE;T7_MAGE_CAPE_Q1;"Good Mage Cape";7;Good;720;121.8;0;0;61.4;0;0;"20x T7_CLOTH + 1x T7_CREST"
Mage;CAPE;T7_MAGE_CAPE_Q2;"Outstanding Mage Cape";7;Outstanding;750;127.9;0;0;64.5;0;0;"20x T7_CLOTH + 1x T7_CREST"
Mage;CAPE;T7_MAGE_CAPE_Q3;"Excellent Mage Cape";7;Excellent;800;134.3;0;0;67.7;0;0;"20x T7_CLOTH + 1x T7_CREST"
Mage;CAPE;T7_MAGE_CAPE_Q4;"Masterpiece Mage Cape";7;Masterpiece;900;141;0;0;71.1;0;0;"20x T7_CLOTH + 1x T7_CREST"
Mage;CAPE;T8_MAGE_CAPE;"Mage Cape";8;Normal;800;148;0;0;74.6;0;0;"20x T8_CLOTH + 1x T8_CREST"
