"Rune ID","Name","Tier","Stars","Rarity","Activity","Effect Type","Bonus Value (%)","Description"
"T5_RUNE_METAL_XP_2STAR","T5 Metal Rune of XP (2 Star)","5","2","Rare","Metal","XP","9.52","Increases Metal XP by 9.52%"
"T5_RUNE_METAL_XP_3STAR","T5 Metal Rune of XP (3 Star)","5","3","Legendary","Metal","XP","10.17","Increases Metal XP by 10.17%"
"T6_RUNE_METAL_XP_1STAR","T6 Metal Rune of XP (1 Star)","6","1","Common","Metal","XP","10.83","Increases Metal XP by 10.83%"
"T6_RUNE_METAL_XP_2STAR","T6 Metal Rune of XP (2 Star)","6","2","Rare","Metal","XP","11.48","Increases Metal XP by 11.48%"
"T6_RUNE_METAL_XP_3STAR","T6 Metal Rune of XP (3 Star)","6","3","Legendary","Metal","XP","12.14","Increases Metal XP by 12.14%"
"T7_RUNE_METAL_XP_1STAR","T7 Metal Rune of XP (1 Star)","7","1","Common","Metal","XP","12.79","Increases Metal XP by 12.79%"
"T7_RUNE_METAL_XP_2STAR","T7 Metal Rune of XP (2 Star)","7","2","Rare","Metal","XP","13.45","Increases Metal XP by 13.45%"
"T7_RUNE_METAL_XP_3STAR","T7 Metal Rune of XP (3 Star)","7","3","Legendary","Metal","XP","14.1","Increases Metal XP by 14.1%"
"T8_RUNE_METAL_XP_1STAR","T8 Metal Rune of XP (1 Star)","8","1","Common","Metal","XP","14.76","Increases Metal XP by 14.76%"
"T8_RUNE_METAL_XP_2STAR","T8 Metal Rune of XP (2 Star)","8","2","Rare","Metal","XP","15.41","Increases Metal XP by 15.41%"
"T8_RUNE_METAL_XP_3STAR","T8 Metal Rune of XP (3 Star)","8","3","Legendary","Metal","XP","16.07","Increases Metal XP by 16.07%"
"T9_RUNE_METAL_XP_1STAR","T9 Metal Rune of XP (1 Star)","9","1","Common","Metal","XP","16.72","Increases Metal XP by 16.72%"
"T9_RUNE_METAL_XP_2STAR","T9 Metal Rune of XP (2 Star)","9","2","Rare","Metal","XP","17.38","Increases Metal XP by 17.38%"
"T9_RUNE_METAL_XP_3STAR","T9 Metal Rune of XP (3 Star)","9","3","Legendary","Metal","XP","18.03","Increases Metal XP by 18.03%"
"T10_RUNE_METAL_XP_1STAR","T10 Metal Rune of XP (1 Star)","10","1","Common","Metal","XP","18.69","Increases Metal XP by 18.69%"
"T10_RUNE_METAL_XP_2STAR","T10 Metal Rune of XP (2 Star)","10","2","Rare","Metal","XP","19.34","Increases Metal XP by 19.34%"
"T10_RUNE_METAL_XP_3STAR","T10 Metal Rune of XP (3 Star)","10","3","Legendary","Metal","XP","20","Increases Metal XP by 20%"
"T1_RUNE_METAL_COPY_1STAR","T1 Metal Rune of Duplication (1 Star)","1","1","Common","Metal","Duplication","1","Increases Metal Duplication by 1%"
"T1_RUNE_METAL_COPY_2STAR","T1 Metal Rune of Duplication (2 Star)","1","2","Rare","Metal","Duplication","1.66","Increases Metal Duplication by 1.66%"
"T1_RUNE_METAL_COPY_3STAR","T1 Metal Rune of Duplication (3 Star)","1","3","Legendary","Metal","Duplication","2.31","Increases Metal Duplication by 2.31%"
"T2_RUNE_METAL_COPY_1STAR","T2 Metal Rune of Duplication (1 Star)","2","1","Common","Metal","Duplication","2.97","Increases Metal Duplication by 2.97%"
"T2_RUNE_METAL_COPY_2STAR","T2 Metal Rune of Duplication (2 Star)","2","2","Rare","Metal","Duplication","3.62","Increases Metal Duplication by 3.62%"
"T2_RUNE_METAL_COPY_3STAR","T2 Metal Rune of Duplication (3 Star)","2","3","Legendary","Metal","Duplication","4.28","Increases Metal Duplication by 4.28%"
"T3_RUNE_METAL_COPY_1STAR","T3 Metal Rune of Duplication (1 Star)","3","1","Common","Metal","Duplication","4.93","Increases Metal Duplication by 4.93%"
"T3_RUNE_METAL_COPY_2STAR","T3 Metal Rune of Duplication (2 Star)","3","2","Rare","Metal","Duplication","5.59","Increases Metal Duplication by 5.59%"
"T3_RUNE_METAL_COPY_3STAR","T3 Metal Rune of Duplication (3 Star)","3","3","Legendary","Metal","Duplication","6.24","Increases Metal Duplication by 6.24%"
"T4_RUNE_METAL_COPY_1STAR","T4 Metal Rune of Duplication (1 Star)","4","1","Common","Metal","Duplication","6.9","Increases Metal Duplication by 6.9%"
"T4_RUNE_METAL_COPY_2STAR","T4 Metal Rune of Duplication (2 Star)","4","2","Rare","Metal","Duplication","7.55","Increases Metal Duplication by 7.55%"
"T4_RUNE_METAL_COPY_3STAR","T4 Metal Rune of Duplication (3 Star)","4","3","Legendary","Metal","Duplication","8.21","Increases Metal Duplication by 8.21%"
"T5_RUNE_METAL_COPY_1STAR","T5 Metal Rune of Duplication (1 Star)","5","1","Common","Metal","Duplication","8.86","Increases Metal Duplication by 8.86%"
"T5_RUNE_METAL_COPY_2STAR","T5 Metal Rune of Duplication (2 Star)","5","2","Rare","Metal","Duplication","9.52","Increases Metal Duplication by 9.52%"
"T5_RUNE_METAL_COPY_3STAR","T5 Metal Rune of Duplication (3 Star)","5","3","Legendary","Metal","Duplication","10.17","Increases Metal Duplication by 10.17%"
"T6_RUNE_METAL_COPY_1STAR","T6 Metal Rune of Duplication (1 Star)","6","1","Common","Metal","Duplication","10.83","Increases Metal Duplication by 10.83%"
"T6_RUNE_METAL_COPY_2STAR","T6 Metal Rune of Duplication (2 Star)","6","2","Rare","Metal","Duplication","11.48","Increases Metal Duplication by 11.48%"
"T6_RUNE_METAL_COPY_3STAR","T6 Metal Rune of Duplication (3 Star)","6","3","Legendary","Metal","Duplication","12.14","Increases Metal Duplication by 12.14%"
"T7_RUNE_METAL_COPY_1STAR","T7 Metal Rune of Duplication (1 Star)","7","1","Common","Metal","Duplication","12.79","Increases Metal Duplication by 12.79%"
"T7_RUNE_METAL_COPY_2STAR","T7 Metal Rune of Duplication (2 Star)","7","2","Rare","Metal","Duplication","13.45","Increases Metal Duplication by 13.45%"
"T7_RUNE_METAL_COPY_3STAR","T7 Metal Rune of Duplication (3 Star)","7","3","Legendary","Metal","Duplication","14.1","Increases Metal Duplication by 14.1%"
"T8_RUNE_METAL_COPY_1STAR","T8 Metal Rune of Duplication (1 Star)","8","1","Common","Metal","Duplication","14.76","Increases Metal Duplication by 14.76%"
"T8_RUNE_METAL_COPY_2STAR","T8 Metal Rune of Duplication (2 Star)","8","2","Rare","Metal","Duplication","15.41","Increases Metal Duplication by 15.41%"
"T8_RUNE_METAL_COPY_3STAR","T8 Metal Rune of Duplication (3 Star)","8","3","Legendary","Metal","Duplication","16.07","Increases Metal Duplication by 16.07%"
"T9_RUNE_METAL_COPY_1STAR","T9 Metal Rune of Duplication (1 Star)","9","1","Common","Metal","Duplication","16.72","Increases Metal Duplication by 16.72%"
"T9_RUNE_METAL_COPY_2STAR","T9 Metal Rune of Duplication (2 Star)","9","2","Rare","Metal","Duplication","17.38","Increases Metal Duplication by 17.38%"
"T9_RUNE_METAL_COPY_3STAR","T9 Metal Rune of Duplication (3 Star)","9","3","Legendary","Metal","Duplication","18.03","Increases Metal Duplication by 18.03%"
"T10_RUNE_METAL_COPY_1STAR","T10 Metal Rune of Duplication (1 Star)","10","1","Common","Metal","Duplication","18.69","Increases Metal Duplication by 18.69%"
"T10_RUNE_METAL_COPY_2STAR","T10 Metal Rune of Duplication (2 Star)","10","2","Rare","Metal","Duplication","19.34","Increases Metal Duplication by 19.34%"
"T10_RUNE_METAL_COPY_3STAR","T10 Metal Rune of Duplication (3 Star)","10","3","Legendary","Metal","Duplication","20","Increases Metal Duplication by 20%"
"T1_RUNE_METAL_EFF_1STAR","T1 Metal Rune of Efficiency (1 Star)","1","1","Common","Metal","Efficiency","1","Increases speed by 1%"
"T1_RUNE_METAL_EFF_2STAR","T1 Metal Rune of Efficiency (2 Star)","1","2","Rare","Metal","Efficiency","1.66","Increases speed by 1.66%"
"T1_RUNE_METAL_EFF_3STAR","T1 Metal Rune of Efficiency (3 Star)","1","3","Legendary","Metal","Efficiency","2.31","Increases speed by 2.31%"
"T2_RUNE_METAL_EFF_1STAR","T2 Metal Rune of Efficiency (1 Star)","2","1","Common","Metal","Efficiency","2.97","Increases speed by 2.97%"
"T2_RUNE_METAL_EFF_2STAR","T2 Metal Rune of Efficiency (2 Star)","2","2","Rare","Metal","Efficiency","3.62","Increases speed by 3.62%"
"T2_RUNE_METAL_EFF_3STAR","T2 Metal Rune of Efficiency (3 Star)","2","3","Legendary","Metal","Efficiency","4.28","Increases speed by 4.28%"
"T3_RUNE_METAL_EFF_1STAR","T3 Metal Rune of Efficiency (1 Star)","3","1","Common","Metal","Efficiency","4.93","Increases speed by 4.93%"
"T3_RUNE_METAL_EFF_2STAR","T3 Metal Rune of Efficiency (2 Star)","3","2","Rare","Metal","Efficiency","5.59","Increases speed by 5.59%"
"T3_RUNE_METAL_EFF_3STAR","T3 Metal Rune of Efficiency (3 Star)","3","3","Legendary","Metal","Efficiency","6.24","Increases speed by 6.24%"
"T4_RUNE_METAL_EFF_1STAR","T4 Metal Rune of Efficiency (1 Star)","4","1","Common","Metal","Efficiency","6.9","Increases speed by 6.9%"
"T4_RUNE_METAL_EFF_2STAR","T4 Metal Rune of Efficiency (2 Star)","4","2","Rare","Metal","Efficiency","7.55","Increases speed by 7.55%"
"T4_RUNE_METAL_EFF_3STAR","T4 Metal Rune of Efficiency (3 Star)","4","3","Legendary","Metal","Efficiency","8.21","Increases speed by 8.21%"
"T5_RUNE_METAL_EFF_1STAR","T5 Metal Rune of Efficiency (1 Star)","5","1","Common","Metal","Efficiency","8.86","Increases speed by 8.86%"
"T5_RUNE_METAL_EFF_2STAR","T5 Metal Rune of Efficiency (2 Star)","5","2","Rare","Metal","Efficiency","9.52","Increases speed by 9.52%"
"T5_RUNE_METAL_EFF_3STAR","T5 Metal Rune of Efficiency (3 Star)","5","3","Legendary","Metal","Efficiency","10.17","Increases speed by 10.17%"
"T6_RUNE_METAL_EFF_1STAR","T6 Metal Rune of Efficiency (1 Star)","6","1","Common","Metal","Efficiency","10.83","Increases speed by 10.83%"
"T6_RUNE_METAL_EFF_2STAR","T6 Metal Rune of Efficiency (2 Star)","6","2","Rare","Metal","Efficiency","11.48","Increases speed by 11.48%"
"T6_RUNE_METAL_EFF_3STAR","T6 Metal Rune of Efficiency (3 Star)","6","3","Legendary","Metal","Efficiency","12.14","Increases speed by 12.14%"
"T7_RUNE_METAL_EFF_1STAR","T7 Metal Rune of Efficiency (1 Star)","7","1","Common","Metal","Efficiency","12.79","Increases speed by 12.79%"
"T7_RUNE_METAL_EFF_2STAR","T7 Metal Rune of Efficiency (2 Star)","7","2","Rare","Metal","Efficiency","13.45","Increases speed by 13.45%"
"T7_RUNE_METAL_EFF_3STAR","T7 Metal Rune of Efficiency (3 Star)","7","3","Legendary","Metal","Efficiency","14.1","Increases speed by 14.1%"
"T8_RUNE_METAL_EFF_1STAR","T8 Metal Rune of Efficiency (1 Star)","8","1","Common","Metal","Efficiency","14.76","Increases speed by 14.76%"
"T8_RUNE_METAL_EFF_2STAR","T8 Metal Rune of Efficiency (2 Star)","8","2","Rare","Metal","Efficiency","15.41","Increases speed by 15.41%"
"T8_RUNE_METAL_EFF_3STAR","T8 Metal Rune of Efficiency (3 Star)","8","3","Legendary","Metal","Efficiency","16.07","Increases speed by 16.07%"
"T9_RUNE_METAL_EFF_1STAR","T9 Metal Rune of Efficiency (1 Star)","9","1","Common","Metal","Efficiency","16.72","Increases speed by 16.72%"
"T9_RUNE_METAL_EFF_2STAR","T9 Metal Rune of Efficiency (2 Star)","9","2","Rare","Metal","Efficiency","17.38","Increases speed by 17.38%"
"T9_RUNE_METAL_EFF_3STAR","T9 Metal Rune of Efficiency (3 Star)","9","3","Legendary","Metal","Efficiency","18.03","Increases speed by 18.03%"
"T10_RUNE_METAL_EFF_1STAR","T10 Metal Rune of Efficiency (1 Star)","10","1","Common","Metal","Efficiency","18.69","Increases speed by 18.69%"
"T10_RUNE_METAL_EFF_2STAR","T10 Metal Rune of Efficiency (2 Star)","10","2","Rare","Metal","Efficiency","19.34","Increases speed by 19.34%"
"T10_RUNE_METAL_EFF_3STAR","T10 Metal Rune of Efficiency (3 Star)","10","3","Legendary","Metal","Efficiency","20","Increases speed by 20%"
"T1_RUNE_PLANK_XP_1STAR","T1 Plank Rune of XP (1 Star)","1","1","Common","Plank","XP","1","Increases Plank XP by 1%"
"T1_RUNE_PLANK_XP_2STAR","T1 Plank Rune of XP (2 Star)","1","2","Rare","Plank","XP","1.66","Increases Plank XP by 1.66%"
"T1_RUNE_PLANK_XP_3STAR","T1 Plank Rune of XP (3 Star)","1","3","Legendary","Plank","XP","2.31","Increases Plank XP by 2.31%"
"T2_RUNE_PLANK_XP_1STAR","T2 Plank Rune of XP (1 Star)","2","1","Common","Plank","XP","2.97","Increases Plank XP by 2.97%"
"T2_RUNE_PLANK_XP_2STAR","T2 Plank Rune of XP (2 Star)","2","2","Rare","Plank","XP","3.62","Increases Plank XP by 3.62%"
"T2_RUNE_PLANK_XP_3STAR","T2 Plank Rune of XP (3 Star)","2","3","Legendary","Plank","XP","4.28","Increases Plank XP by 4.28%"
"T3_RUNE_PLANK_XP_1STAR","T3 Plank Rune of XP (1 Star)","3","1","Common","Plank","XP","4.93","Increases Plank XP by 4.93%"
"T3_RUNE_PLANK_XP_2STAR","T3 Plank Rune of XP (2 Star)","3","2","Rare","Plank","XP","5.59","Increases Plank XP by 5.59%"
"T3_RUNE_PLANK_XP_3STAR","T3 Plank Rune of XP (3 Star)","3","3","Legendary","Plank","XP","6.24","Increases Plank XP by 6.24%"
"T4_RUNE_PLANK_XP_1STAR","T4 Plank Rune of XP (1 Star)","4","1","Common","Plank","XP","6.9","Increases Plank XP by 6.9%"
"T4_RUNE_PLANK_XP_2STAR","T4 Plank Rune of XP (2 Star)","4","2","Rare","Plank","XP","7.55","Increases Plank XP by 7.55%"
"T4_RUNE_PLANK_XP_3STAR","T4 Plank Rune of XP (3 Star)","4","3","Legendary","Plank","XP","8.21","Increases Plank XP by 8.21%"
"T5_RUNE_PLANK_XP_1STAR","T5 Plank Rune of XP (1 Star)","5","1","Common","Plank","XP","8.86","Increases Plank XP by 8.86%"
"T5_RUNE_PLANK_XP_2STAR","T5 Plank Rune of XP (2 Star)","5","2","Rare","Plank","XP","9.52","Increases Plank XP by 9.52%"
"T5_RUNE_PLANK_XP_3STAR","T5 Plank Rune of XP (3 Star)","5","3","Legendary","Plank","XP","10.17","Increases Plank XP by 10.17%"
"T6_RUNE_PLANK_XP_1STAR","T6 Plank Rune of XP (1 Star)","6","1","Common","Plank","XP","10.83","Increases Plank XP by 10.83%"
"T6_RUNE_PLANK_XP_2STAR","T6 Plank Rune of XP (2 Star)","6","2","Rare","Plank","XP","11.48","Increases Plank XP by 11.48%"
"T6_RUNE_PLANK_XP_3STAR","T6 Plank Rune of XP (3 Star)","6","3","Legendary","Plank","XP","12.14","Increases Plank XP by 12.14%"
"T7_RUNE_PLANK_XP_1STAR","T7 Plank Rune of XP (1 Star)","7","1","Common","Plank","XP","12.79","Increases Plank XP by 12.79%"
"T7_RUNE_PLANK_XP_2STAR","T7 Plank Rune of XP (2 Star)","7","2","Rare","Plank","XP","13.45","Increases Plank XP by 13.45%"
"T7_RUNE_PLANK_XP_3STAR","T7 Plank Rune of XP (3 Star)","7","3","Legendary","Plank","XP","14.1","Increases Plank XP by 14.1%"
"T8_RUNE_PLANK_XP_1STAR","T8 Plank Rune of XP (1 Star)","8","1","Common","Plank","XP","14.76","Increases Plank XP by 14.76%"
"T8_RUNE_PLANK_XP_2STAR","T8 Plank Rune of XP (2 Star)","8","2","Rare","Plank","XP","15.41","Increases Plank XP by 15.41%"
"T8_RUNE_PLANK_XP_3STAR","T8 Plank Rune of XP (3 Star)","8","3","Legendary","Plank","XP","16.07","Increases Plank XP by 16.07%"
"T9_RUNE_PLANK_XP_1STAR","T9 Plank Rune of XP (1 Star)","9","1","Common","Plank","XP","16.72","Increases Plank XP by 16.72%"
"T9_RUNE_PLANK_XP_2STAR","T9 Plank Rune of XP (2 Star)","9","2","Rare","Plank","XP","17.38","Increases Plank XP by 17.38%"
"T9_RUNE_PLANK_XP_3STAR","T9 Plank Rune of XP (3 Star)","9","3","Legendary","Plank","XP","18.03","Increases Plank XP by 18.03%"
"T10_RUNE_PLANK_XP_1STAR","T10 Plank Rune of XP (1 Star)","10","1","Common","Plank","XP","18.69","Increases Plank XP by 18.69%"
"T10_RUNE_PLANK_XP_2STAR","T10 Plank Rune of XP (2 Star)","10","2","Rare","Plank","XP","19.34","Increases Plank XP by 19.34%"
"T10_RUNE_PLANK_XP_3STAR","T10 Plank Rune of XP (3 Star)","10","3","Legendary","Plank","XP","20","Increases Plank XP by 20%"
"T1_RUNE_PLANK_COPY_1STAR","T1 Plank Rune of Duplication (1 Star)","1","1","Common","Plank","Duplication","1","Increases Plank Duplication by 1%"
"T1_RUNE_PLANK_COPY_2STAR","T1 Plank Rune of Duplication (2 Star)","1","2","Rare","Plank","Duplication","1.66","Increases Plank Duplication by 1.66%"
"T1_RUNE_PLANK_COPY_3STAR","T1 Plank Rune of Duplication (3 Star)","1","3","Legendary","Plank","Duplication","2.31","Increases Plank Duplication by 2.31%"
"T2_RUNE_PLANK_COPY_1STAR","T2 Plank Rune of Duplication (1 Star)","2","1","Common","Plank","Duplication","2.97","Increases Plank Duplication by 2.97%"
"T2_RUNE_PLANK_COPY_2STAR","T2 Plank Rune of Duplication (2 Star)","2","2","Rare","Plank","Duplication","3.62","Increases Plank Duplication by 3.62%"
"T2_RUNE_PLANK_COPY_3STAR","T2 Plank Rune of Duplication (3 Star)","2","3","Legendary","Plank","Duplication","4.28","Increases Plank Duplication by 4.28%"
"T3_RUNE_PLANK_COPY_1STAR","T3 Plank Rune of Duplication (1 Star)","3","1","Common","Plank","Duplication","4.93","Increases Plank Duplication by 4.93%"
"T3_RUNE_PLANK_COPY_2STAR","T3 Plank Rune of Duplication (2 Star)","3","2","Rare","Plank","Duplication","5.59","Increases Plank Duplication by 5.59%"
"T3_RUNE_PLANK_COPY_3STAR","T3 Plank Rune of Duplication (3 Star)","3","3","Legendary","Plank","Duplication","6.24","Increases Plank Duplication by 6.24%"
"T4_RUNE_PLANK_COPY_1STAR","T4 Plank Rune of Duplication (1 Star)","4","1","Common","Plank","Duplication","6.9","Increases Plank Duplication by 6.9%"
"T4_RUNE_PLANK_COPY_2STAR","T4 Plank Rune of Duplication (2 Star)","4","2","Rare","Plank","Duplication","7.55","Increases Plank Duplication by 7.55%"
"T4_RUNE_PLANK_COPY_3STAR","T4 Plank Rune of Duplication (3 Star)","4","3","Legendary","Plank","Duplication","8.21","Increases Plank Duplication by 8.21%"
"T5_RUNE_PLANK_COPY_1STAR","T5 Plank Rune of Duplication (1 Star)","5","1","Common","Plank","Duplication","8.86","Increases Plank Duplication by 8.86%"
"T5_RUNE_PLANK_COPY_2STAR","T5 Plank Rune of Duplication (2 Star)","5","2","Rare","Plank","Duplication","9.52","Increases Plank Duplication by 9.52%"
"T5_RUNE_PLANK_COPY_3STAR","T5 Plank Rune of Duplication (3 Star)","5","3","Legendary","Plank","Duplication","10.17","Increases Plank Duplication by 10.17%"
"T6_RUNE_PLANK_COPY_1STAR","T6 Plank Rune of Duplication (1 Star)","6","1","Common","Plank","Duplication","10.83","Increases Plank Duplication by 10.83%"
"T6_RUNE_PLANK_COPY_2STAR","T6 Plank Rune of Duplication (2 Star)","6","2","Rare","Plank","Duplication","11.48","Increases Plank Duplication by 11.48%"
"T6_RUNE_PLANK_COPY_3STAR","T6 Plank Rune of Duplication (3 Star)","6","3","Legendary","Plank","Duplication","12.14","Increases Plank Duplication by 12.14%"
"T7_RUNE_PLANK_COPY_1STAR","T7 Plank Rune of Duplication (1 Star)","7","1","Common","Plank","Duplication","12.79","Increases Plank Duplication by 12.79%"
"T7_RUNE_PLANK_COPY_2STAR","T7 Plank Rune of Duplication (2 Star)","7","2","Rare","Plank","Duplication","13.45","Increases Plank Duplication by 13.45%"
"T7_RUNE_PLANK_COPY_3STAR","T7 Plank Rune of Duplication (3 Star)","7","3","Legendary","Plank","Duplication","14.1","Increases Plank Duplication by 14.1%"
"T8_RUNE_PLANK_COPY_1STAR","T8 Plank Rune of Duplication (1 Star)","8","1","Common","Plank","Duplication","14.76","Increases Plank Duplication by 14.76%"
"T8_RUNE_PLANK_COPY_2STAR","T8 Plank Rune of Duplication (2 Star)","8","2","Rare","Plank","Duplication","15.41","Increases Plank Duplication by 15.41%"
"T8_RUNE_PLANK_COPY_3STAR","T8 Plank Rune of Duplication (3 Star)","8","3","Legendary","Plank","Duplication","16.07","Increases Plank Duplication by 16.07%"
"T9_RUNE_PLANK_COPY_1STAR","T9 Plank Rune of Duplication (1 Star)","9","1","Common","Plank","Duplication","16.72","Increases Plank Duplication by 16.72%"
"T9_RUNE_PLANK_COPY_2STAR","T9 Plank Rune of Duplication (2 Star)","9","2","Rare","Plank","Duplication","17.38","Increases Plank Duplication by 17.38%"
"T9_RUNE_PLANK_COPY_3STAR","T9 Plank Rune of Duplication (3 Star)","9","3","Legendary","Plank","Duplication","18.03","Increases Plank Duplication by 18.03%"
"T10_RUNE_PLANK_COPY_1STAR","T10 Plank Rune of Duplication (1 Star)","10","1","Common","Plank","Duplication","18.69","Increases Plank Duplication by 18.69%"
"T10_RUNE_PLANK_COPY_2STAR","T10 Plank Rune of Duplication (2 Star)","10","2","Rare","Plank","Duplication","19.34","Increases Plank Duplication by 19.34%"
"T10_RUNE_PLANK_COPY_3STAR","T10 Plank Rune of Duplication (3 Star)","10","3","Legendary","Plank","Duplication","20","Increases Plank Duplication by 20%"
"T1_RUNE_PLANK_EFF_1STAR","T1 Plank Rune of Efficiency (1 Star)","1","1","Common","Plank","Efficiency","1","Increases speed by 1%"
"T1_RUNE_PLANK_EFF_2STAR","T1 Plank Rune of Efficiency (2 Star)","1","2","Rare","Plank","Efficiency","1.66","Increases speed by 1.66%"
"T1_RUNE_PLANK_EFF_3STAR","T1 Plank Rune of Efficiency (3 Star)","1","3","Legendary","Plank","Efficiency","2.31","Increases speed by 2.31%"
"T2_RUNE_PLANK_EFF_1STAR","T2 Plank Rune of Efficiency (1 Star)","2","1","Common","Plank","Efficiency","2.97","Increases speed by 2.97%"
